Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,31/05/16,Oeste,Vasco,B,5
2,31/05/16,Criciúma,Avaí,B,5
3,31/05/16,Bahia,Náutico,B,5
4,31/05/16,Londrina,Paraná,B,5
5,01/06/16,Internacional,Athletico-PR,A,5
6,01/06/16,Coritiba,Chapecoense,A,5
7,01/06/16,Santa Cruz,Sport,A,5
8,01/06/16,Corinthians,Santos,A,5
9,01/06/16,Figueirense,São Paulo,A,5
10,01/06/16,Atlético-MG,Fluminense,A,5
11,01/06/16,Botafogo,Cruzeiro,A,5
12,02/06/16,América-MG,Ponte Preta,A,5
13,02/06/16,Flamengo,EC Vitória,A,5
14,02/06/16,Palmeiras,Grêmio,A,5
