Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,04/10/16,Brasil de Pelotas,Sampaio Corrêa,B,29
2,04/10/16,Luverdense,Paraná,B,29
3,04/10/16,Bragantino,Náutico,B,29
4,04/10/16,Avaí,Goiás,B,29
5,05/10/16,EC Vitória,Grêmio,A,29
6,05/10/16,Athletico-PR,Chapecoense,A,29
7,05/10/16,Corinthians,Atlético-MG,A,29
8,05/10/16,Santos,Fluminense,A,29
9,05/10/16,Sport,São Paulo,A,29
10,06/10/16,Internacional,Coritiba,A,29
11,08/10/16,Cruzeiro,Ponte Preta,A,29
12,09/10/16,Figueirense,Botafogo,A,29
13,09/10/16,América-MG,Palmeiras,A,29
14,09/10/16,Flamengo,Santa Cruz,A,29
