Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,01/11/16,Londrina,Paysandu,B,34
2,04/11/16,Vila Nova,Bahia,B,34
3,05/11/16,Flamengo,Botafogo,A,34
4,05/11/16,São Paulo,Corinthians,A,34
5,05/11/16,Bragantino,Oeste,B,34
6,05/11/16,Avaí,Paraná,B,34
7,06/11/16,Ponte Preta,Santos,A,34
8,06/11/16,EC Vitória,Athletico-PR,A,34
9,06/11/16,Santa Cruz,América-MG,A,34
10,06/11/16,Cruzeiro,Fluminense,A,34
11,06/11/16,Palmeiras,Internacional,A,34
12,06/11/16,Chapecoense,Figueirense,A,34
13,06/11/16,Coritiba,Atlético-MG,A,34
14,07/11/16,Grêmio,Sport,A,34
