Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,28/06/16,Avaí,Vila Nova,B,13
2,28/06/16,Sampaio Corrêa,Tupi,B,13
3,28/06/16,Vasco da Gama,Paraná,B,13
4,28/06/16,Bahia,Oeste,B,13
5,02/07/16,Fluminense,Coritiba,A,13
6,02/07/16,Athletico-PR,América-MG,A,13
7,03/07/16,Cruzeiro,EC Vitória,A,13
8,03/07/16,Internacional,Grêmio,A,13
9,03/07/16,Ponte Preta,São Paulo,A,13
10,03/07/16,Corinthians,Flamengo,A,13
11,03/07/16,Botafogo,Santa Cruz,A,13
12,03/07/16,Santos,Chapecoense,A,13
13,03/07/16,Figueirense,Atlético-MG,A,13
14,04/07/16,Sport Recife,Palmeiras,A,13
