Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,20/10/09,ABC,Vasco,B,31
2,20/10/09,Bahia,Campinense,B,31
3,20/10/09,Portuguesa,Ceará,B,31
4,20/10/09,Brasiliense,Ipatinga,B,31
5,21/10/09,Santo Andre,Palmeiras,A,31
6,24/10/09,Atlético-MG,EC Vitória,A,31
7,24/10/09,Nautico,Barueri,A,31
8,25/10/09,Santos,São Paulo,A,31
9,25/10/09,Internacional,Grêmio,A,31
10,25/10/09,Coritiba,Athletico-PR,A,31
11,25/10/09,Goiás,Fluminense,A,31
12,25/10/09,Corinthians,Cruzeiro,A,31
13,25/10/09,Avai,Sport,A,31
14,25/10/09,Botafogo,Flamengo,A,31
