Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,12/06/09,Paraná,Ceará,B,6
2,30/06/09,Vasco,Bragantino,B,9
3,30/06/09,Brasiliense,Duque de Caxias,B,9
4,04/07/09,Santos,Sport,A,9
5,04/07/09,Santo Andre,Barueri,A,9
6,04/07/09,Flamengo,EC Vitória,A,9
7,05/07/09,Coritiba,São Paulo,A,9
8,05/07/09,Goiás,Cruzeiro,A,9
9,05/07/09,Atlético-MG,Botafogo,A,9
10,05/07/09,Grêmio,Athletico-PR,A,9
11,05/07/09,Avai,Palmeiras,A,9
12,05/07/09,Nautico,Internacional,A,9
13,08/07/09,Corinthians,Fluminense,A,9
14,11/08/09,Bragantino,Figueirense,B,17
