Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,08/05/09,Figueirense,Ipatinga,B,1
2,09/05/09,Sport,Barueri,A,1
3,09/05/09,Palmeiras,Coritiba,A,1
4,09/05/09,Avai,Atlético-MG,A,1
5,09/05/09,América-RN,Atlético-GO,B,1
6,09/05/09,Fortaleza,Guarani,B,1
7,09/05/09,Vila Nova,Portuguesa,B,1
8,10/05/09,Corinthians,Internacional,A,1
9,10/05/09,Fluminense,São Paulo,A,1
10,10/05/09,Athletico-PR,EC Vitória,A,1
11,10/05/09,Cruzeiro,Flamengo,A,1
12,10/05/09,Grêmio,Santos,A,1
13,10/05/09,Santo Andre,Botafogo,A,1
14,10/05/09,Goiás,Nautico,A,1
