Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,21/11/09,Vila Nova,Paraná,B,37
2,21/11/09,Campinense,ABC,B,37
3,21/11/09,Juventude,Atlético-GO,B,37
4,21/11/09,Figueirense,Duque de Caxias,B,37
5,29/11/09,Goiás,São Paulo,A,37
6,29/11/09,Corinthians,Flamengo,A,37
7,29/11/09,Palmeiras,Atlético-MG,A,37
8,29/11/09,Sport,Internacional,A,37
9,29/11/09,Grêmio,Barueri,A,37
10,29/11/09,Avai,Santos,A,37
11,29/11/09,Cruzeiro,Coritiba,A,37
12,29/11/09,Santo Andre,Nautico,A,37
13,29/11/09,Athletico-PR,Botafogo,A,37
14,29/11/09,Fluminense,EC Vitória,A,37
