Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,12/05/09,Atlético-GO,Bragantino,B,2
2,06/06/09,América-RN,Brasiliense,B,5
3,25/07/09,Brasiliense,Atlético-GO,B,13
4,28/07/09,Figueirense,Brasiliense,B,14
5,19/08/09,Santos,Grêmio,A,20
6,19/08/09,EC Vitória,Athletico-PR,A,20
7,19/08/09,Botafogo,Santo Andre,A,20
8,19/08/09,Barueri,Sport,A,20
9,19/08/09,São Paulo,Fluminense,A,20
10,19/08/09,Coritiba,Palmeiras,A,20
11,19/08/09,Internacional,Corinthians,A,20
12,20/08/09,Flamengo,Cruzeiro,A,20
13,20/08/09,Nautico,Goiás,A,20
14,20/08/09,Atlético-MG,Avai,A,20
