Rodada,Data,Time da Casa,Placar,Time Visitante
1,24/05/13,Oeste,1-1,Avaí
1,24/05/13,São Caetano,0-0,Ceará SC
1,24/05/13,Boa Esporte,1-4,Chapecoense
1,24/05/13,Paysandu,1-1,ASA
1,25/05/13,Palmeiras,1-0,Atlético-GO
1,25/05/13,Joinville,3-0,Bragantino
1,25/05/13,Figueirense,3-2,América-RN
1,25/05/13,Icasa,2-1,Sport Recife
1,25/05/13,Guaratinguetá,1-0,América-MG
1,25/05/13,ABC,0-2,Paraná
2,28/05/13,Paraná,0-0,São Caetano
2,28/05/13,América-RN,1-1,Icasa
2,28/05/13,Ceará SC,1-0,Paysandu
2,28/05/13,Avaí,2-1,Guaratinguetá
2,28/05/13,Sport Recife,1-0,ABC
2,28/05/13,Atlético-GO,2-1,Joinville
2,28/05/13,Bragantino,0-1,Boa Esporte
2,28/05/13,América-MG,2-4,Figueirense
2,28/05/13,Chapecoense,1-1,Oeste
2,28/05/13,ASA,0-3,Palmeiras
3,31/05/13,Joinville,2-0,ASA
3,31/05/13,Paysandu,1-1,América-RN
3,31/05/13,Icasa,3-4,Avaí
3,31/05/13,ABC,1-1,Ceará SC
3,31/05/13,Oeste,1-0,Paraná
3,31/05/13,Figueirense,3-2,Sport Recife
3,01/06/13,Bragantino,2-0,Guaratinguetá
3,01/06/13,Palmeiras,0-1,América-MG
3,01/06/13,São Caetano,0-1,Chapecoense
3,01/06/13,Boa Esporte,0-0,Atlético-GO
4,04/06/13,Palmeiras,2-1,Avaí
4,04/06/13,Paysandu,2-0,Paraná
4,04/06/13,Figueirense,0-2,Chapecoense
4,04/06/13,Oeste,2-1,Ceará SC
4,04/06/13,Boa Esporte,1-2,ASA
4,04/06/13,Icasa,1-2,América-MG
4,04/06/13,Guaratinguetá,1-4,Sport Recife
4,04/06/13,São Caetano,4-2,Atlético-GO
4,04/06/13,ABC,1-1,Bragantino
4,04/06/13,Joinville,3-1,América-RN
5,07/06/13,América-MG,4-3,Oeste
5,07/06/13,Atlético-GO,1-0,Paysandu
5,07/06/13,ASA,3-1,Icasa
5,07/06/13,América-RN,2-2,Guaratinguetá
5,07/06/13,Avaí,0-2,Joinville
5,07/06/13,Chapecoense,5-1,ABC
5,08/06/13,Paraná,1-0,Figueirense
5,08/06/13,Sport Recife,1-0,Palmeiras
5,08/06/13,Bragantino,1-0,São Caetano
5,08/06/13,Ceará SC,2-2,Boa Esporte
6,11/06/13,Ceará SC,1-1,Figueirense
6,11/06/13,Guaratinguetá,1-3,Joinville
6,11/06/13,Chapecoense,3-2,Paysandu
6,11/06/13,Sport Recife,0-2,Bragantino
6,11/06/13,Oeste,0-3,São Caetano
6,11/06/13,Atlético-GO,0-3,Icasa
6,11/06/13,Boa Esporte,1-0,ABC
6,11/06/13,Avaí,1-2,América-MG
6,11/06/13,América-RN,0-2,Palmeiras
6,11/06/13,Paraná,1-0,ASA
7,02/07/13,Paysandu,4-3,Guaratinguetá
7,02/07/13,Bragantino,0-1,América-RN
7,05/07/13,América-MG,2-2,Paraná
