Rodada,Data,Time da Casa,Placar,Time Visitante
1,15/04/23,Palmeiras,2-1,Cuiabá
1,15/04/23,América-MG,0-3,Fluminense
1,15/04/23,Botafogo,2-1,São Paulo
1,15/04/23,Bragantino,2-1,Bahia
1,15/04/23,Athletico-PR,2-0,Goiás
1,15/04/23,Fortaleza,1-1,Internacional
1,15/04/23,Atlético-MG,1-2,Vasco
1,16/04/23,Corinthians,2-1,Cruzeiro
1,16/04/23,Flamengo,3-0,Coritiba
1,16/04/23,Grêmio,1-0,Santos
2,22/04/23,Fluminense,2-0,Athletico-PR
2,22/04/23,São Paulo,3-0,América-MG
2,22/04/23,Cuiabá,1-1,Bragantino
2,22/04/23,Cruzeiro,1-0,Grêmio
2,23/04/23,Internacional,2-1,Flamengo
2,23/04/23,Santos,0-0,Atlético-MG
2,23/04/23,Vasco,2-2,Palmeiras
2,23/04/23,Coritiba,0-3,Fortaleza
2,23/04/23,Goiás,3-1,Corinthians
2,24/04/23,Bahia,1-2,Botafogo
3,29/04/23,Fortaleza,4-2,Fluminense
3,29/04/23,Coritiba,1-1,São Paulo
3,29/04/23,Palmeiras,2-1,Corinthians
3,29/04/23,Santos,3-2,América-MG
3,29/04/23,Bragantino,0-3,Cruzeiro
3,29/04/23,Atlético-MG,2-1,Athletico-PR
3,30/04/23,Flamengo,2-3,Botafogo
3,30/04/23,Cuiabá,1-2,Grêmio
3,30/04/23,Internacional,1-0,Goiás
3,01/05/23,Vasco,0-1,Bahia
4,06/05/23,Cruzeiro,2-1,Santos
4,06/05/23,Fluminense,1-1,Vasco
4,07/05/23,América-MG,1-2,Cuiabá
4,07/05/23,Bahia,3-1,Coritiba
4,07/05/23,São Paulo,2-0,Internacional
4,07/05/23,Athletico-PR,2-1,Flamengo
4,07/05/23,Grêmio,3-3,Bragantino
4,07/05/23,Botafogo,2-0,Atlético-MG
4,07/05/23,Goiás,0-5,Palmeiras
4,08/05/23,Corinthians,1-1,Fortaleza
5,10/05/23,Internacional,0-2,Athletico-PR
5,10/05/23,Santos,3-0,Bahia
5,10/05/23,Bragantino,2-2,América-MG
5,10/05/23,Cuiabá,0-4,Atlético-MG
5,10/05/23,Flamengo,2-0,Goiás
5,10/05/23,Cruzeiro,0-2,Fluminense
