Rodada,Data,Time da Casa,Placar,Time Visitante
1,09/05/15,Palmeiras,2-2,Atlético-MG
1,09/05/15,Chapecoense,2-1,Coritiba
1,09/05/15,Fluminense,1-0,Joinville
1,10/05/15,São Paulo,2-1,Flamengo
1,10/05/15,Cruzeiro,0-1,Corinthians
1,10/05/15,Atlético-PR,3-0,Internacional
1,10/05/15,Sport,4-1,Figueirense
1,10/05/15,Vasco,0-0,Goiás
1,10/05/15,Grêmio,3-3,Ponte Preta
1,10/05/15,Avaí,1-1,Santos
2,16/05/15,Corinthians,1-0,Chapecoense
2,16/05/15,Goiás,2-0,Atlético-PR
2,16/05/15,Coritiba,2-0,Grêmio
2,17/05/15,Ponte Preta,1-0,São Paulo
2,17/05/15,Santos,1-0,Cruzeiro
2,17/05/15,Internacional,1-0,Avaí
2,17/05/15,Joinville,0-0,Palmeiras
2,17/05/15,Flamengo,2-2,Sport
2,17/05/15,Atlético-MG,4-1,Fluminense
2,17/05/15,Figueirense,0-0,Vasco
3,23/05/15,Vasco,1-1,Internacional
3,23/05/15,Grêmio,1-0,Figueirense
3,23/05/15,São Paulo,3-0,Joinville
3,24/05/15,Cruzeiro,1-1,Ponte Preta
3,24/05/15,Atlético-PR,1-0,Atlético-MG
3,24/05/15,Chapecoense,1-0,Santos
3,24/05/15,Palmeiras,0-1,Goiás
3,24/05/15,Fluminense,0-0,Corinthians
3,24/05/15,Sport,1-0,Coritiba
3,24/05/15,Avaí,2-1,Flamengo
4,30/05/15,Ponte Preta,3-1,Chapecoense
4,30/05/15,Joinville,1-2,Atlético-PR
4,30/05/15,Coritiba,1-2,Avaí
4,31/05/15,Santos,2-2,Sport
4,31/05/15,Goiás,1-1,Grêmio
4,31/05/15,Corinthians,0-2,Palmeiras
4,31/05/15,Internacional,0-0,São Paulo
4,31/05/15,Figueirense,2-1,Cruzeiro
4,31/05/15,Flamengo,2-3,Fluminense
4,31/05/15,Atlético-MG,3-0,Vasco
5,03/06/15,Grêmio,3-1,Corinthians
5,03/06/15,Vasco,0-3,Ponte Preta
5,03/06/15,Chapecoense,2-0,Joinville
5,03/06/15,Atlético-PR,1-0,Figueirense
5,03/06/15,São Paulo,3-2,Santos
5,03/06/15,Cruzeiro,1-0,Flamengo
5,03/06/15,Avaí,1-4,Atlético-MG
5,04/06/15,Palmeiras,1-1,Internacional
5,04/06/15,Fluminense,2-0,Coritiba
5,04/06/15,Sport,1-0,Goiás
6,06/06/15,Flamengo,1-0,Chapecoense
6,06/06/15,Atlético-PR,2-0,Vasco
6,06/06/15,Joinville,0-1,Corinthians
6,06/06/15,Santos,2-2,Ponte Preta
6,06/06/15,Atlético-MG,1-3,Cruzeiro
6,06/06/15,São Paulo,2-0,Grêmio
6,07/06/15,Internacional,2-0,Coritiba
6,07/06/15,Fluminense,0-0,Sport
6,07/06/15,Goiás,0-1,Avaí
6,07/06/15,Figueirense,2-1,Palmeiras
7,13/06/15,Coritiba,0-1,Flamengo
7,13/06/15,Vasco,1-3,Cruzeiro
7,13/06/15,Chapecoense,0-1,São Paulo
7,13/06/15,Corinthians,2-1,Internacional
7,13/06/15,Sport,2-1,Joinville
7,14/06/15,Ponte Preta,0-0,Goiás
7,14/06/15,Palmeiras,2-1,Fluminense
7,14/06/15,Grêmio,2-1,Atlético-PR
7,14/06/15,Avaí,1-1,Figueirense
7,10/06/15,Atlético-MG,2-2,Santos
8,20/06/15,Grêmio,1-0,Palmeiras
8,20/06/15,Santos,1-0,Corinthians
8,20/06/15,Flamengo,0-2,Atlético-MG
8,20/06/15,Sport,2-1,Vasco
8,21/06/15,Joinville,2-1,Goiás
8,21/06/15,Cruzeiro,0-1,Chapecoense
8,21/06/15,São Paulo,1-1,Avaí
8,21/06/15,Atlético-PR,2-2,Coritiba
8,18/06/15,Figueirense,0-0,Internacional
8,24/06/15,Fluminense,2-0,Ponte Preta
9,27/06/15,Corinthians,2-1,Figueirense
9,27/06/15,Chapecoense,1-1,Sport
9,27/06/15,Avaí,1-2,Grêmio
9,28/06/15,Palmeiras,4-0,São Paulo
9,28/06/15,Internacional,1-0,Santos
9,28/06/15,Ponte Preta,2-1,Atlético-PR
9,28/06/15,Coritiba,1-0,Cruzeiro
9,28/06/15,Goiás,1-2,Fluminense
9,28/06/15,Vasco,1-0,Flamengo
9,28/06/15,Atlético-MG,1-0,Joinville
10,01/07/15,Sport,3-0,Internacional
10,01/07/15,Vasco,1-0,Avaí
10,01/07/15,Palmeiras,2-0,Chapecoense
10,01/07/15,Atlético-MG,2-0,Coritiba
10,01/07/15,Grêmio,1-0,Cruzeiro
10,01/07/15,Joinville,0-1,Flamengo
10,01/07/15,Atlético-PR,2-1,São Paulo
10,02/07/15,Figueirense,3-1,Goiás
10,02/07/15,Corinthians,2-0,Ponte Preta
10,02/07/15,Fluminense,2-1,Santos
11,04/07/15,Coritiba,0-0,Joinville
11,04/07/15,Cruzeiro,2-0,Atlético-PR
11,04/07/15,Chapecoense,1-0,Vasco
11,05/07/15,Santos,1-3,Grêmio
11,05/07/15,Goiás,0-0,Corinthians
