Rodada,Data,Time da Casa,Placar,Time Visitante
1,14/04/18,Cruzeiro,0-1,Grêmio
1,14/04/18,EC Vitória,2-2,Flamengo
1,14/04/18,Santos,2-0,Ceará SC
1,15/04/18,América-MG,3-0,Sport Recife
1,15/04/18,Vasco da Gama,2-1,Atlético-MG
1,15/04/18,Internacional,2-0,Bahia
1,15/04/18,Corinthians,2-1,Fluminense
1,15/04/18,Athletico-PR,5-1,Chapecoense
1,16/04/18,São Paulo,1-0,Paraná
1,16/04/18,Botafogo,1-1,Palmeiras
2,21/04/18,Bahia,1-0,Santos
2,21/04/18,Flamengo,2-0,América-MG
2,22/04/18,Paraná,0-4,Corinthians
2,22/04/18,Ceará SC,0-0,São Paulo
2,22/04/18,Atlético-MG,2-1,EC Vitória
2,22/04/18,Fluminense,1-0,Cruzeiro
2,22/04/18,Chapecoense,1-1,Vasco da Gama
2,22/04/18,Palmeiras,1-0,Internacional
2,22/04/18,Grêmio,0-0,Athletico-PR
2,23/04/18,Sport Recife,1-1,Botafogo
3,28/04/18,Botafogo,2-1,Grêmio
3,29/04/18,Bahia,0-0,Athletico-PR
3,29/04/18,Ceará SC,0-3,Flamengo
3,29/04/18,Palmeiras,0-0,Chapecoense
3,29/04/18,Paraná,1-2,Sport Recife
3,29/04/18,Atlético-MG,1-0,Corinthians
3,29/04/18,Fluminense,1-1,São Paulo
3,29/04/18,Internacional,0-0,Cruzeiro
3,30/04/18,América-MG,2-1,EC Vitória
4,05/05/18,Vasco da Gama,4-1,América-MG
4,05/05/18,São Paulo,2-2,Atlético-MG
4,06/05/18,Corinthians,1-1,Ceará SC
4,06/05/18,Flamengo,2-0,Internacional
4,06/05/18,Cruzeiro,1-0,Botafogo
4,06/05/18,Athletico-PR,1-3,Palmeiras
4,06/05/18,EC Vitória,1-2,Fluminense
4,06/05/18,Grêmio,5-1,Santos
4,06/05/18,Sport Recife,2-0,Bahia
4,07/05/18,Chapecoense,1-1,Paraná
5,12/05/18,Grêmio,0-0,Internacional
5,13/05/18,Cruzeiro,2-0,Sport Recife
5,13/05/18,Athletico-PR,1-2,Atlético-MG
5,13/05/18,Vasco da Gama,2-3,EC Vitória
5,13/05/18,Corinthians,1-0,Palmeiras
5,13/05/18,Bahia,2-2,São Paulo
5,13/05/18,Chapecoense,3-2,Flamengo
5,13/05/18,Santos,3-1,Paraná
5,14/05/18,Botafogo,2-1,Fluminense
5,14/05/18,Ceará SC,2-2,América-MG
6,19/05/18,Atlético-MG,1-0,Cruzeiro
6,19/05/18,Flamengo,1-1,Vasco da Gama
6,19/05/18,Palmeiras,3-0,Bahia
6,20/05/18,EC Vitória,2-1,Ceará SC
6,20/05/18,São Paulo,1-0,Santos
6,20/05/18,América-MG,1-0,Botafogo
6,20/05/18,Paraná,0-0,Grêmio
6,20/05/18,Sport Recife,1-1,Corinthians
6,20/05/18,Fluminense,2-0,Athletico-PR
6,21/05/18,Internacional,3-0,Chapecoense
7,26/05/18,Fluminense,3-1,Chapecoense
7,26/05/18,Palmeiras,2-3,Sport Recife
7,26/05/18,Atlético-MG,0-1,Flamengo
7,27/05/18,Paraná,0-0,Athletico-PR
7,27/05/18,Internacional,2-1,Corinthians
7,27/05/18,Bahia,3-0,Vasco da Gama
7,27/05/18,Santos,0-1,Cruzeiro
7,27/05/18,Botafogo,1-1,EC Vitória
7,27/05/18,Ceará SC,0-1,Grêmio
7,27/05/18,América-MG,1-3,São Paulo
8,30/05/18,Vasco da Gama,1-0,Paraná
8,30/05/18,EC Vitória,2-3,Internacional
8,30/05/18,Sport Recife,3-2,Atlético-MG
8,30/05/18,Chapecoense,2-0,Ceará SC
8,30/05/18,São Paulo,3-2,Botafogo
8,30/05/18,Grêmio,0-0,Fluminense
8,30/05/18,Cruzeiro,1-0,Palmeiras
8,31/05/18,Flamengo,2-0,Bahia
8,31/05/18,Corinthians,1-0,América-MG
8,31/05/18,Athletico-PR,2-0,Santos
9,02/06/18,Internacional,0-0,Sport Recife
9,02/06/18,Atlético-MG,3-3,Chapecoense
9,02/06/18,Vasco da Gama,1-2,Botafogo
9,02/06/18,Palmeiras,3-1,São Paulo
9,03/06/18,Flamengo,1-0,Corinthians
9,03/06/18,Bahia,0-2,Grêmio
9,03/06/18,América-MG,3-1,Athletico-PR
9,03/06/18,Santos,5-2,EC Vitória
9,03/06/18,Ceará SC,0-1,Cruzeiro
9,04/06/18,Paraná,2-1,Fluminense
10,05/06/18,São Paulo,0-0,Internacional
10,06/06/18,EC Vitória,1-0,Chapecoense
10,06/06/18,Botafogo,0-0,Ceará SC
10,06/06/18,Corinthians,1-1,Santos
10,06/06/18,Sport Recife,1-0,Athletico-PR
10,06/06/18,Grêmio,0-2,Palmeiras
10,06/06/18,Cruzeiro,1-1,Vasco da Gama
10,07/06/18,Paraná,1-0,Bahia
10,07/06/18,Fluminense,0-2,Flamengo
10,07/06/18,América-MG,1-3,Atlético-MG
11,09/06/18,Athletico-PR,0-1,São Paulo
11,09/06/18,Chapecoense,2-0,Cruzeiro
11,09/06/18,Vasco da Gama,3-2,Sport Recife
11,09/06/18,Corinthians,0-0,EC Vitória
11,10/06/18,Atlético-MG,5-2,Fluminense
11,10/06/18,Bahia,3-3,Botafogo
11,10/06/18,Grêmio,1-0,América-MG
11,10/06/18,Ceará SC,2-2,Palmeiras
11,10/06/18,Flamengo,2-0,Paraná
11,10/06/18,Santos,1-2,Internacional
12,12/06/18,São Paulo,3-0,EC Vitória
12,13/06/18,América-MG,0-0,Chapecoense
12,13/06/18,Fluminense,0-1,Santos
12,13/06/18,Sport Recife,0-0,Grêmio
12,13/06/18,Paraná,1-1,Cruzeiro
12,13/06/18,Palmeiras,1-1,Flamengo
12,13/06/18,Botafogo,2-0,Athletico-PR
12,13/06/18,Bahia,1-0,Corinthians
12,13/06/18,Internacional,3-1,Vasco da Gama
12,13/06/18,Atlético-MG,2-1,Ceará SC
13,18/07/18,Ceará SC,1-0,Sport Recife
13,18/07/18,EC Vitória,1-0,Paraná
13,18/07/18,Corinthians,2-0,Botafogo
13,18/07/18,Grêmio,2-0,Atlético-MG
13,18/07/18,Flamengo,0-1,São Paulo
13,19/07/18,Chapecoense,1-1,Bahia
13,19/07/18,Cruzeiro,3-1,América-MG
13,19/07/18,Vasco da Gama,1-1,Fluminense
13,19/07/18,Santos,1-1,Palmeiras
13,19/07/18,Athletico-PR,2-2,Internacional
14,21/07/18,Flamengo,2-0,Botafogo
14,21/07/18,São Paulo,3-1,Corinthians
14,22/07/18,Vasco da Gama,1-0,Grêmio
14,22/07/18,Palmeiras,3-2,Atlético-MG
14,22/07/18,Paraná,1-0,América-MG
14,22/07/18,Bahia,4-1,EC Vitória
14,22/07/18,Sport Recife,1-2,Fluminense
14,22/07/18,Cruzeiro,2-1,Athletico-PR
14,22/07/18,Chapecoense,0-0,Santos
14,23/07/18,Internacional,1-0,Ceará SC
15,25/07/18,Fluminense,1-0,Palmeiras
15,25/07/18,Atlético-MG,2-0,Paraná
15,25/07/18,Corinthians,2-0,Cruzeiro
15,25/07/18,Santos,1-1,Flamengo
15,26/07/18,Botafogo,1-0,Chapecoense
15,26/07/18,EC Vitória,1-0,Sport Recife
