Rodada,Data,Time da Casa,Placar,Time Visitante
1,19/05/12,Palmeiras,1-1,Portuguesa
1,19/05/12,Sport,1-1,Flamengo
1,19/05/12,Figueirense,2-1,Nautico
1,20/05/12,Corinthians,0-1,Fluminense
1,20/05/12,Internacional,2-0,Coritiba
1,20/05/12,Botafogo,4-2,São Paulo
1,20/05/12,Ponte Preta,0-1,Atlético-MG
1,20/05/12,Cruzeiro,0-0,Atlético-GO
1,20/05/12,Bahia,0-0,Santos
1,20/05/12,Vasco,2-1,Grêmio
2,26/05/12,Atlético-GO,1-1,Ponte Preta
2,26/05/12,Flamengo,3-3,Internacional
2,26/05/12,Portuguesa,0-1,Vasco
2,26/05/12,Nautico,0-0,Cruzeiro
2,27/05/12,São Paulo,1-0,Bahia
2,27/05/12,Atlético-MG,1-0,Corinthians
2,27/05/12,Coritiba,2-3,Botafogo
2,27/05/12,Santos,0-0,Sport
2,27/05/12,Grêmio,1-0,Palmeiras
2,27/05/12,Fluminense,2-2,Figueirense
3,06/06/12,Atlético-GO,0-1,Grêmio
3,06/06/12,Sport,2-1,Palmeiras
3,06/06/12,Vasco,4-2,Nautico
3,06/06/12,Atlético-MG,1-1,Bahia
3,06/06/12,Coritiba,2-0,Portuguesa
3,06/06/12,Internacional,1-0,São Paulo
3,06/06/12,Ponte Preta,2-2,Flamengo
3,06/06/12,Santos,1-1,Fluminense
3,07/06/12,Corinthians,1-1,Figueirense
3,07/06/12,Botafogo,2-3,Cruzeiro
4,09/06/12,Flamengo,3-1,Coritiba
4,09/06/12,Palmeiras,0-1,Atlético-MG
4,10/06/12,Portuguesa,2-0,Atlético-GO
4,10/06/12,Grêmio,2-0,Corinthians
4,10/06/12,Fluminense,0-0,Internacional
4,10/06/12,Bahia,1-2,Vasco
4,10/06/12,São Paulo,1-0,Santos
4,10/06/12,Nautico,3-2,Botafogo
4,10/06/12,Cruzeiro,1-0,Sport
4,10/06/12,Figueirense,0-0,Ponte Preta
5,16/06/12,Internacional,1-2,Botafogo
5,16/06/12,Cruzeiro,1-0,Figueirense
5,16/06/12,Fluminense,4-1,Portuguesa
5,17/06/12,São Paulo,1-0,Atlético-MG
5,17/06/12,Bahia,2-1,Sport
5,17/06/12,Flamengo,1-0,Santos
5,17/06/12,Palmeiras,1-1,Vasco
5,17/06/12,Nautico,1-0,Grêmio
5,17/06/12,Coritiba,3-0,Atlético-GO
5,17/06/12,Ponte Preta,1-0,Corinthians
6,23/06/12,Portuguesa,1-0,São Paulo
6,23/06/12,Vasco,1-3,Cruzeiro
6,23/06/12,Atlético-MG,5-1,Nautico
6,24/06/12,Corinthians,2-1,Palmeiras
6,24/06/12,Grêmio,2-0,Flamengo
6,24/06/12,Figueirense,1-1,Bahia
6,24/06/12,Botafogo,1-2,Ponte Preta
6,24/06/12,Santos,2-2,Coritiba
6,24/06/12,Atlético-GO,1-4,Fluminense
6,24/06/12,Sport,0-2,Internacional
7,30/06/12,Nautico,0-2,Fluminense
