Rodada,Data,Time da Casa,Placar,Time Visitante
1,22/09/46,Valencia,1-0,CE Sabadell
1,22/09/46,Athletic Bilbao,4-1,Espanyol
1,22/09/46,Atlético Aviación,2-2,Sporting Gijón
1,22/09/46,Barcelona,1-1,Celta de Vigo
1,22/09/46,Real Oviedo,0-0,Real Madrid
1,22/09/46,Real Murcia,2-0,Castellón
1,22/09/46,Deportivo,0-0,Sevilla
2,29/09/46,CE Sabadell,1-1,Atlético Aviación
2,29/09/46,Sevilla,3-1,Barcelona
2,29/09/46,Real Madrid,5-0,Real Murcia
2,29/09/46,Celta de Vigo,1-2,Valencia
2,29/09/46,Sporting Gijón,1-1,Real Oviedo
2,29/09/46,Espanyol,3-1,Deportivo
2,29/09/46,Castellón,2-2,Athletic Bilbao
3,06/10/46,Valencia,4-1,Sevilla
3,06/10/46,Athletic Bilbao,2-0,Real Madrid
3,06/10/46,Atlético Aviación,3-2,Celta de Vigo
3,06/10/46,Real Oviedo,0-1,CE Sabadell
3,06/10/46,Espanyol,5-0,Castellón
3,06/10/46,Real Murcia,5-4,Sporting Gijón
3,06/10/46,Deportivo,3-2,Barcelona
4,13/10/46,Barcelona,2-1,Valencia
4,13/10/46,CE Sabadell,1-1,Real Murcia
4,13/10/46,Sevilla,1-2,Atlético Aviación
4,13/10/46,Real Madrid,2-0,Espanyol
4,13/10/46,Celta de Vigo,3-3,Real Oviedo
4,13/10/46,Sporting Gijón,1-0,Athletic Bilbao
4,13/10/46,Castellón,1-1,Deportivo
5,20/10/46,Athletic Bilbao,2-1,CE Sabadell
5,20/10/46,Atlético Aviación,2-2,Barcelona
5,20/10/46,Real Oviedo,4-2,Sevilla
5,20/10/46,Espanyol,2-1,Sporting Gijón
5,20/10/46,Real Murcia,0-2,Celta de Vigo
5,20/10/46,Deportivo,0-0,Valencia
5,20/10/46,Castellón,2-3,Real Madrid
6,27/10/46,Valencia,0-2,Atlético Aviación
6,27/10/46,Barcelona,2-0,Real Oviedo
6,27/10/46,CE Sabadell,3-1,Espanyol
6,27/10/46,Sevilla,1-1,Real Murcia
6,27/10/46,Real Madrid,5-0,Deportivo
6,27/10/46,Celta de Vigo,3-2,Athletic Bilbao
6,27/10/46,Sporting Gijón,4-0,Castellón
7,03/11/46,Athletic Bilbao,5-0,Sevilla
7,03/11/46,Real Madrid,4-0,Sporting Gijón
7,03/11/46,Real Oviedo,4-1,Valencia
7,03/11/46,Espanyol,2-0,Celta de Vigo
7,03/11/46,Real Murcia,0-1,Barcelona
