Rodada,Data,Time da Casa,Placar,Time Visitante
1,31/08/73,Real Sociedad,0-2,Granada
1,31/08/73,Real Madrid,0-0,Castellón
1,31/08/73,Espanyol,3-0,Real Murcia
1,31/08/73,Valencia,2-1,Real Oviedo
1,01/09/73,Las Palmas,1-0,Málaga
1,01/09/73,Celta de Vigo,2-1,Athletic Bilbao
1,01/09/73,Sporting Gijón,0-3,Atlético de Madrid
1,01/09/73,Elche,1-0,Barcelona
1,01/09/73,Racing Santander,1-1,Real Zaragoza
2,07/09/73,Atlético de Madrid,3-1,Valencia
2,07/09/73,Athletic Bilbao,1-0,Espanyol
2,07/09/73,Málaga,3-1,Elche
2,07/09/73,Real Murcia,1-1,Real Sociedad
2,08/09/73,Barcelona,0-0,Racing Santander
2,08/09/73,Real Zaragoza,2-1,Celta de Vigo
2,08/09/73,Granada,1-1,Real Madrid
2,08/09/73,Castellón,3-2,Sporting Gijón
2,08/09/73,Real Oviedo,1-0,Las Palmas
3,14/09/73,Real Madrid,1-1,Real Murcia
3,14/09/73,Espanyol,3-1,Real Zaragoza
3,14/09/73,Las Palmas,1-0,Atlético de Madrid
3,14/09/73,Sporting Gijón,1-2,Valencia
3,15/09/73,Real Sociedad,2-1,Athletic Bilbao
3,15/09/73,Celta de Vigo,2-1,Barcelona
3,15/09/73,Elche,1-1,Real Oviedo
3,15/09/73,Castellón,1-1,Granada
3,15/09/73,Racing Santander,1-1,Málaga
4,21/09/73,Málaga,1-1,Celta de Vigo
4,21/09/73,Valencia,2-0,Las Palmas
4,22/09/73,Barcelona,3-0,Espanyol
4,22/09/73,Atlético de Madrid,2-1,Elche
4,22/09/73,Real Zaragoza,0-0,Real Sociedad
4,22/09/73,Athletic Bilbao,2-1,Real Madrid
4,22/09/73,Granada,1-0,Sporting Gijón
4,22/09/73,Real Murcia,3-1,Castellón
4,22/09/73,Real Oviedo,2-1,Racing Santander
5,28/09/73,Granada,1-1,Real Murcia
5,28/09/73,Real Madrid,4-0,Real Zaragoza
5,28/09/73,Espanyol,1-1,Málaga
5,28/09/73,Sporting Gijón,1-0,Las Palmas
5,29/09/73,Real Sociedad,2-1,Barcelona
5,29/09/73,Celta de Vigo,5-1,Real Oviedo
5,29/09/73,Elche,1-0,Valencia
5,29/09/73,Castellón,0-0,Athletic Bilbao
5,29/09/73,Racing Santander,2-1,Atlético de Madrid
6,05/10/73,Las Palmas,3-1,Elche
6,06/10/73,Barcelona,0-0,Real Madrid
6,06/10/73,Atlético de Madrid,2-0,Celta de Vigo
6,06/10/73,Real Zaragoza,3-2,Castellón
6,06/10/73,Athletic Bilbao,1-0,Granada
6,06/10/73,Málaga,2-0,Real Sociedad
6,06/10/73,Valencia,5-2,Racing Santander
6,06/10/73,Real Murcia,2-1,Sporting Gijón
6,06/10/73,Real Oviedo,1-0,Espanyol
7,11/10/73,Real Sociedad,2-0,Real Oviedo
7,11/10/73,Granada,1-2,Real Zaragoza
7,11/10/73,Real Madrid,0-0,Málaga
7,11/10/73,Espanyol,1-0,Atlético de Madrid
7,11/10/73,Celta de Vigo,0-2,Valencia
7,11/10/73,Sporting Gijón,2-0,Elche
7,11/10/73,Real Murcia,0-0,Athletic Bilbao
7,11/10/73,Castellón,0-2,Barcelona
7,11/10/73,Racing Santander,1-0,Las Palmas
8,26/10/73,Las Palmas,1-0,Celta de Vigo
8,27/10/73,Barcelona,4-0,Granada
8,27/10/73,Atlético de Madrid,5-1,Real Sociedad
8,27/10/73,Real Zaragoza,0-0,Real Murcia
8,27/10/73,Athletic Bilbao,2-3,Sporting Gijón
8,27/10/73,Málaga,2-1,Castellón
8,27/10/73,Valencia,1-0,Espanyol
8,27/10/73,Elche,0-0,Racing Santander
8,27/10/73,Real Oviedo,1-1,Real Madrid
9,02/11/73,Real Madrid,2-0,Atlético de Madrid
9,03/11/73,Real Sociedad,3-2,Valencia
9,03/11/73,Athletic Bilbao,2-1,Real Zaragoza
9,03/11/73,Granada,0-0,Málaga
9,03/11/73,Espanyol,2-0,Las Palmas
9,03/11/73,Celta de Vigo,1-0,Elche
9,03/11/73,Sporting Gijón,2-0,Racing Santander
9,03/11/73,Real Murcia,2-2,Barcelona
9,03/11/73,Castellón,2-0,Real Oviedo
10,09/11/73,Las Palmas,1-0,Real Sociedad
10,10/11/73,Barcelona,2-0,Athletic Bilbao
10,10/11/73,Atlético de Madrid,0-0,Castellón
10,10/11/73,Real Zaragoza,3-0,Sporting Gijón
10,10/11/73,Málaga,1-0,Real Murcia
10,10/11/73,Valencia,1-0,Real Madrid
10,10/11/73,Elche,0-0,Espanyol
10,10/11/73,Racing Santander,1-1,Celta de Vigo
10,10/11/73,Real Oviedo,3-0,Granada
11,17/11/73,Real Zaragoza,2-2,Barcelona
11,17/11/73,Real Sociedad,2-1,Elche
11,17/11/73,Athletic Bilbao,1-0,Málaga
11,17/11/73,Granada,1-0,Atlético de Madrid
11,17/11/73,Real Madrid,5-0,Las Palmas
11,17/11/73,Espanyol,0-2,Racing Santander
11,17/11/73,Sporting Gijón,2-1,Celta de Vigo
11,17/11/73,Real Murcia,3-1,Real Oviedo
11,17/11/73,Castellón,0-0,Valencia
12,30/11/73,Las Palmas,2-0,Castellón
12,01/12/73,Barcelona,5-1,Sporting Gijón
12,01/12/73,Atlético de Madrid,4-1,Real Murcia
12,01/12/73,Málaga,0-1,Real Zaragoza
12,01/12/73,Valencia,1-1,Granada
12,01/12/73,Celta de Vigo,1-2,Espanyol
12,01/12/73,Racing Santander,0-0,Real Sociedad
12,01/12/73,Real Oviedo,0-1,Athletic Bilbao
12,02/12/73,Elche,1-0,Real Madrid
13,08/12/73,Barcelona,4-0,Málaga
13,08/12/73,Real Zaragoza,4-2,Real Oviedo
13,08/12/73,Real Sociedad,2-1,Celta de Vigo
13,08/12/73,Athletic Bilbao,2-2,Atlético de Madrid
13,08/12/73,Granada,2-1,Las Palmas
13,08/12/73,Real Madrid,3-2,Racing Santander
13,08/12/73,Sporting Gijón,3-0,Espanyol
13,08/12/73,Real Murcia,1-0,Valencia
13,08/12/73,Castellón,0-2,Elche
14,14/12/73,Las Palmas,3-0,Real Murcia
14,15/12/73,Atlético de Madrid,0-0,Real Zaragoza
14,15/12/73,Málaga,2-0,Sporting Gijón
14,15/12/73,Espanyol,1-0,Real Sociedad
14,15/12/73,Valencia,0-1,Athletic Bilbao
14,15/12/73,Celta de Vigo,2-1,Real Madrid
14,15/12/73,Elche,1-0,Granada
14,15/12/73,Racing Santander,1-1,Castellón
14,15/12/73,Real Oviedo,1-3,Barcelona
15,21/12/73,Barcelona,2-1,Atlético de Madrid
15,22/12/73,Real Zaragoza,2-1,Valencia
