Rodada,Data,Time da Casa,Placar,Time Visitante
1,15/09/63,Real Madrid,3-1,Athletic Bilbao
1,15/09/63,Real Betis,3-1,Sevilla
1,15/09/63,Córdoba,2-1,Real Oviedo
1,15/09/63,Real Murcia,2-1,Atlético de Madrid
1,15/09/63,Espanyol,4-4,Levante
1,15/09/63,Pontevedra,1-1,Real Zaragoza
1,15/09/63,Valladolid,2-2,Elche
2,21/09/63,Barcelona,3-1,Pontevedra
2,22/09/63,Real Zaragoza,3-2,Real Murcia
2,22/09/63,Elche,2-0,Real Madrid
2,22/09/63,Atlético de Madrid,3-1,Valladolid
2,22/09/63,Athletic Bilbao,2-0,Córdoba
2,22/09/63,Sevilla,3-0,Valencia
2,22/09/63,Levante,0-1,Real Betis
2,22/09/63,Real Oviedo,2-1,Espanyol
3,28/09/63,Valencia,5-3,Levante
3,29/09/63,Real Betis,1-0,Real Oviedo
3,29/09/63,Atlético de Madrid,0-2,Real Zaragoza
3,29/09/63,Córdoba,2-0,Elche
3,29/09/63,Real Murcia,1-5,Barcelona
3,29/09/63,Espanyol,4-0,Athletic Bilbao
3,29/09/63,Pontevedra,0-0,Sevilla
3,29/09/63,Valladolid,0-3,Real Madrid
4,05/10/63,Real Madrid,5-2,Córdoba
4,06/10/63,Barcelona,3-1,Atlético de Madrid
4,06/10/63,Real Zaragoza,3-0,Valladolid
4,06/10/63,Elche,1-0,Espanyol
4,06/10/63,Athletic Bilbao,1-2,Real Betis
4,06/10/63,Sevilla,2-2,Real Murcia
4,06/10/63,Levante,3-1,Pontevedra
4,06/10/63,Real Oviedo,1-4,Valencia
5,13/10/63,Real Betis,0-0,Elche
5,13/10/63,Real Zaragoza,2-0,Barcelona
5,13/10/63,Valencia,2-1,Athletic Bilbao
5,13/10/63,Atlético de Madrid,1-1,Sevilla
5,13/10/63,Real Murcia,1-0,Levante
5,13/10/63,Espanyol,1-0,Real Madrid
5,13/10/63,Pontevedra,4-1,Real Oviedo
5,13/10/63,Valladolid,0-0,Córdoba
6,20/10/63,Real Madrid,1-1,Real Betis
6,20/10/63,Barcelona,2-1,Valladolid
6,20/10/63,Elche,2-1,Valencia
6,20/10/63,Athletic Bilbao,3-1,Pontevedra
6,20/10/63,Sevilla,1-0,Real Zaragoza
6,20/10/63,Levante,2-1,Atlético de Madrid
6,20/10/63,Córdoba,3-0,Espanyol
6,20/10/63,Real Oviedo,0-1,Real Murcia
7,03/11/63,Barcelona,6-0,Sevilla
7,03/11/63,Real Betis,1-0,Córdoba
7,03/11/63,Real Zaragoza,4-4,Levante
7,03/11/63,Valencia,1-4,Real Madrid
7,03/11/63,Atlético de Madrid,0-1,Real Oviedo
7,03/11/63,Real Murcia,2-0,Athletic Bilbao
7,03/11/63,Pontevedra,0-1,Elche
7,03/11/63,Valladolid,2-0,Espanyol
8,09/11/63,Real Madrid,3-1,Pontevedra
8,10/11/63,Elche,3-1,Real Murcia
8,10/11/63,Athletic Bilbao,0-0,Atlético de Madrid
8,10/11/63,Sevilla,2-0,Valladolid
8,10/11/63,Levante,4-5,Barcelona
8,10/11/63,Córdoba,1-0,Valencia
8,10/11/63,Espanyol,1-1,Real Betis
8,10/11/63,Real Oviedo,2-0,Real Zaragoza
1,13/11/63,Valencia,0-2,Barcelona
9,17/11/63,Barcelona,2-1,Real Oviedo
9,17/11/63,Real Zaragoza,0-2,Athletic Bilbao
9,17/11/63,Valencia,2-1,Espanyol
9,17/11/63,Atlético de Madrid,1-1,Elche
9,17/11/63,Sevilla,2-0,Levante
9,17/11/63,Real Murcia,0-3,Real Madrid
9,17/11/63,Pontevedra,2-1,Córdoba
9,17/11/63,Valladolid,3-2,Real Betis
10,24/11/63,Real Madrid,5-1,Atlético de Madrid
10,24/11/63,Real Betis,2-0,Valencia
10,24/11/63,Elche,1-0,Real Zaragoza
10,24/11/63,Athletic Bilbao,2-0,Barcelona
10,24/11/63,Levante,1-0,Valladolid
10,24/11/63,Córdoba,2-1,Real Murcia
10,24/11/63,Espanyol,0-0,Pontevedra
10,24/11/63,Real Oviedo,1-0,Sevilla
11,07/12/63,Barcelona,3-0,Elche
