Rodada,Data,Time da Casa,Placar,Time Visitante
1,28/08/98,Valencia,1-0,Atlético de Madrid
1,28/08/98,Alavés,0-0,Real Betis
1,29/08/98,Celta de Vigo,0-0,Deportivo
1,29/08/98,Espanyol,2-1,Tenerife
1,29/08/98,Real Zaragoza,2-0,Athletic Bilbao
1,29/08/98,Real Sociedad,3-3,Real Oviedo
1,29/08/98,Racing Santander,0-0,Barcelona
1,29/08/98,CF Extremadura,0-0,Valladolid
1,29/08/98,Salamanca,0-0,Mallorca
1,30/08/98,Real Madrid,4-1,Villarreal
2,11/09/98,Barcelona,1-0,CF Extremadura
2,11/09/98,Deportivo,1-0,Valencia
2,11/09/98,Athletic Bilbao,2-0,Racing Santander
2,11/09/98,Real Betis,1-3,Real Zaragoza
2,11/09/98,Valladolid,0-1,Real Madrid
2,11/09/98,Atlético de Madrid,2-0,Salamanca
2,11/09/98,Villarreal,1-1,Celta de Vigo
2,11/09/98,Tenerife,2-2,Real Sociedad
2,12/09/98,Mallorca,2-0,Espanyol
2,12/09/98,Real Oviedo,1-0,Alavés
3,18/09/98,Real Madrid,2-2,Barcelona
3,19/09/98,Valencia,1-0,Villarreal
3,19/09/98,Celta de Vigo,0-0,Valladolid
3,19/09/98,Espanyol,1-1,Atlético de Madrid
3,19/09/98,Real Sociedad,0-1,Mallorca
3,19/09/98,Real Oviedo,0-1,Tenerife
3,19/09/98,Racing Santander,1-0,Real Betis
3,19/09/98,Alavés,1-0,Real Zaragoza
3,19/09/98,CF Extremadura,0-1,Athletic Bilbao
3,19/09/98,Salamanca,3-1,Deportivo
4,25/09/98,Barcelona,2-2,Celta de Vigo
4,25/09/98,Athletic Bilbao,2-3,Real Madrid
4,25/09/98,Real Betis,1-1,CF Extremadura
4,25/09/98,Valladolid,3-1,Valencia
4,25/09/98,Atlético de Madrid,4-1,Real Sociedad
4,26/09/98,Mallorca,0-0,Real Oviedo
4,26/09/98,Deportivo,1-0,Espanyol
4,26/09/98,Real Zaragoza,3-1,Racing Santander
4,26/09/98,Villarreal,5-0,Salamanca
4,26/09/98,Tenerife,1-2,Alavés
5,02/10/98,Valencia,1-3,Barcelona
5,03/10/98,Real Madrid,0-1,Real Betis
5,03/10/98,Celta de Vigo,3-2,Athletic Bilbao
5,03/10/98,Espanyol,1-1,Villarreal
5,03/10/98,Real Sociedad,2-0,Deportivo
5,03/10/98,Real Oviedo,3-1,Atlético de Madrid
5,03/10/98,Alavés,0-1,Racing Santander
5,03/10/98,CF Extremadura,0-2,Real Zaragoza
5,03/10/98,Tenerife,1-1,Mallorca
5,03/10/98,Salamanca,1-0,Valladolid
6,16/10/98,Barcelona,1-1,Salamanca
6,16/10/98,Athletic Bilbao,2-0,Valencia
6,16/10/98,Real Zaragoza,3-4,Real Madrid
6,16/10/98,Real Betis,0-3,Celta de Vigo
6,16/10/98,Atlético de Madrid,2-0,Tenerife
6,16/10/98,Villarreal,1-1,Real Sociedad
6,17/10/98,Mallorca,2-1,Alavés
6,17/10/98,Deportivo,4-0,Real Oviedo
6,17/10/98,Valladolid,2-1,Espanyol
6,17/10/98,Racing Santander,3-1,CF Extremadura
7,23/10/98,Celta de Vigo,2-0,Real Zaragoza
7,24/10/98,Real Madrid,2-2,Racing Santander
7,24/10/98,Mallorca,4-0,Atlético de Madrid
7,24/10/98,Valencia,5-1,Real Betis
7,24/10/98,Espanyol,1-2,Barcelona
7,24/10/98,Real Sociedad,1-0,Valladolid
7,24/10/98,Real Oviedo,0-0,Villarreal
7,24/10/98,Alavés,0-1,CF Extremadura
7,24/10/98,Tenerife,1-1,Deportivo
7,24/10/98,Salamanca,2-1,Athletic Bilbao
8,30/10/98,Barcelona,4-1,Real Sociedad
8,30/10/98,Athletic Bilbao,2-2,Espanyol
8,30/10/98,Real Zaragoza,1-4,Valencia
8,30/10/98,Real Betis,1-0,Salamanca
8,30/10/98,Atlético de Madrid,3-0,Alavés
8,30/10/98,Racing Santander,2-2,Celta de Vigo
8,30/10/98,CF Extremadura,1-5,Real Madrid
8,31/10/98,Deportivo,1-1,Mallorca
8,31/10/98,Valladolid,2-1,Real Oviedo
8,31/10/98,Villarreal,2-5,Tenerife
9,06/11/98,Espanyol,1-0,Real Betis
9,07/11/98,Mallorca,1-0,Villarreal
9,07/11/98,Valencia,3-0,Racing Santander
9,07/11/98,Celta de Vigo,5-1,CF Extremadura
9,07/11/98,Real Sociedad,3-1,Athletic Bilbao
9,07/11/98,Atlético de Madrid,1-1,Deportivo
9,07/11/98,Real Oviedo,2-1,Barcelona
9,07/11/98,Alavés,1-1,Real Madrid
9,07/11/98,Tenerife,2-2,Valladolid
9,07/11/98,Salamanca,1-2,Real Zaragoza
10,13/11/98,Real Madrid,1-2,Celta de Vigo
10,14/11/98,Barcelona,4-1,Tenerife
10,14/11/98,Deportivo,2-2,Alavés
10,14/11/98,Athletic Bilbao,3-5,Real Oviedo
10,14/11/98,Real Zaragoza,0-3,Espanyol
10,14/11/98,Real Betis,1-0,Real Sociedad
10,14/11/98,Valladolid,1-0,Mallorca
10,14/11/98,Racing Santander,4-1,Salamanca
10,14/11/98,CF Extremadura,1-0,Valencia
10,14/11/98,Villarreal,2-1,Atlético de Madrid
11,19/11/98,Tenerife,0-1,Athletic Bilbao
11,20/11/98,Mallorca,1-0,Barcelona
11,20/11/98,Valencia,3-1,Real Madrid
11,20/11/98,Real Sociedad,0-0,Real Zaragoza
11,20/11/98,Atlético de Madrid,6-1,Valladolid
11,20/11/98,Real Oviedo,0-1,Real Betis
11,20/11/98,Alavés,2-0,Celta de Vigo
11,21/11/98,Deportivo,2-1,Villarreal
11,21/11/98,Espanyol,1-1,Racing Santander
11,21/11/98,Salamanca,2-1,CF Extremadura
12,27/11/98,Barcelona,0-1,Atlético de Madrid
12,28/11/98,Celta de Vigo,2-2,Valencia
12,28/11/98,Athletic Bilbao,1-0,Mallorca
12,28/11/98,Real Zaragoza,1-0,Real Oviedo
12,28/11/98,Real Betis,1-0,Tenerife
12,28/11/98,Valladolid,0-1,Deportivo
12,28/11/98,Racing Santander,0-1,Real Sociedad
12,28/11/98,CF Extremadura,1-0,Espanyol
12,28/11/98,Villarreal,2-0,Alavés
13,04/12/98,Mallorca,1-0,Real Betis
13,04/12/98,Deportivo,2-1,Barcelona
13,04/12/98,Espanyol,0-0,Real Madrid
13,04/12/98,Real Sociedad,2-0,CF Extremadura
13,04/12/98,Atlético de Madrid,0-0,Athletic Bilbao
13,04/12/98,Salamanca,1-1,Celta de Vigo
13,05/12/98,Real Oviedo,1-0,Racing Santander
13,05/12/98,Alavés,0-1,Valencia
13,05/12/98,Villarreal,2-1,Valladolid
13,05/12/98,Tenerife,1-1,Real Zaragoza
14,11/12/98,Real Betis,0-0,Atlético de Madrid
