Rodada,Data,Time da Casa,Placar,Time Visitante
1,09/09/56,Real Madrid,6-0,CD Condal
1,09/09/56,Barcelona,2-0,Osasuna
1,09/09/56,Athletic Bilbao,4-0,Valladolid
1,09/09/56,Real Zaragoza,2-0,Celta de Vigo
1,09/09/56,Las Palmas,2-0,Real Jaén
1,09/09/56,Valencia,3-1,Espanyol
1,09/09/56,Real Sociedad,1-1,Sevilla
1,09/09/56,Deportivo,0-4,Atlético de Madrid
2,15/09/56,CD Condal,0-0,Real Zaragoza
2,16/09/56,Sevilla,3-2,Valencia
2,16/09/56,Atlético de Madrid,0-0,Athletic Bilbao
2,16/09/56,Osasuna,1-2,Real Sociedad
2,16/09/56,Espanyol,0-0,Real Madrid
2,16/09/56,Valladolid,2-1,Barcelona
2,16/09/56,Celta de Vigo,3-3,Las Palmas
2,16/09/56,Real Jaén,2-3,Deportivo
3,23/09/56,Real Madrid,1-1,Sevilla
3,23/09/56,Barcelona,7-3,Atlético de Madrid
3,23/09/56,Athletic Bilbao,3-1,Real Jaén
3,23/09/56,Real Zaragoza,2-0,Espanyol
3,23/09/56,Las Palmas,2-0,Deportivo
3,23/09/56,Valencia,4-1,Osasuna
3,23/09/56,Real Sociedad,2-3,Valladolid
3,23/09/56,Celta de Vigo,2-2,CD Condal
4,30/09/56,Sevilla,3-0,Real Zaragoza
4,30/09/56,Atlético de Madrid,3-0,Real Sociedad
4,30/09/56,Osasuna,2-0,Real Madrid
4,30/09/56,Espanyol,2-0,Celta de Vigo
4,30/09/56,Valladolid,4-0,Valencia
4,30/09/56,Las Palmas,3-3,CD Condal
4,30/09/56,Real Jaén,1-2,Barcelona
4,30/09/56,Deportivo,1-2,Athletic Bilbao
5,06/10/56,CD Condal,3-0,Espanyol
5,07/10/56,Real Madrid,3-1,Valladolid
5,07/10/56,Barcelona,3-1,Deportivo
5,07/10/56,Athletic Bilbao,3-0,Las Palmas
5,07/10/56,Real Zaragoza,0-2,Osasuna
5,07/10/56,Valencia,2-2,Atlético de Madrid
5,07/10/56,Real Sociedad,2-0,Real Jaén
5,07/10/56,Celta de Vigo,3-3,Sevilla
6,14/10/56,Sevilla,2-1,CD Condal
6,14/10/56,Athletic Bilbao,1-1,Barcelona
6,14/10/56,Atlético de Madrid,2-4,Real Madrid
6,14/10/56,Osasuna,2-1,Celta de Vigo
6,14/10/56,Espanyol,2-0,Las Palmas
6,14/10/56,Valladolid,4-1,Real Zaragoza
6,14/10/56,Real Jaén,2-2,Valencia
6,14/10/56,Deportivo,4-0,Real Sociedad
7,20/10/56,CD Condal,0-0,Osasuna
7,21/10/56,Real Madrid,7-1,Real Jaén
7,21/10/56,Espanyol,2-2,Sevilla
7,21/10/56,Real Zaragoza,2-1,Atlético de Madrid
7,21/10/56,Las Palmas,1-0,Barcelona
7,21/10/56,Valencia,3-0,Deportivo
7,21/10/56,Real Sociedad,3-4,Athletic Bilbao
7,21/10/56,Celta de Vigo,1-1,Valladolid
8,28/10/56,Barcelona,1-0,Real Sociedad
8,28/10/56,Athletic Bilbao,3-1,Valencia
8,28/10/56,Atlético de Madrid,1-0,Celta de Vigo
8,28/10/56,Osasuna,5-0,Espanyol
8,28/10/56,Valladolid,3-0,CD Condal
8,28/10/56,Las Palmas,2-1,Sevilla
8,28/10/56,Real Jaén,0-1,Real Zaragoza
8,28/10/56,Deportivo,1-2,Real Madrid
9,03/11/56,CD Condal,1-2,Atlético de Madrid
9,04/11/56,Real Madrid,3-0,Athletic Bilbao
9,04/11/56,Sevilla,3-1,Osasuna
