Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,30/10/15,Paraná,Macaé,B,33
2,31/10/15,São Paulo,Sport Recife,A,33
3,31/10/15,Ponte Preta,Joinville,A,33
4,31/10/15,Avaí,Cruzeiro,A,33
5,31/10/15,Coritiba,Figueirense,A,33
6,31/10/15,Paysandu,CRB,B,33
7,31/10/15,EC Vitória,Náutico,B,33
8,31/10/15,ABC,Sampaio Corrêa,B,33
9,01/11/15,Chapecoense,Atlético-PR,A,33
10,01/11/15,Atlético-MG,Corinthians,A,33
11,01/11/15,Santos,Palmeiras,A,33
12,01/11/15,Grêmio,Flamengo,A,33
13,01/11/15,Vasco da Gama,Fluminense,A,33
14,01/11/15,Goiás,Internacional,A,33
