Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,04/07/15,Coritiba,Joinville,A,11
2,04/07/15,Cruzeiro,Atlético-PR,A,11
3,04/07/15,Chapecoense,Vasco da Gama,A,11
4,05/07/15,Santos,Grêmio,A,11
5,05/07/15,Goiás,Corinthians,A,11
6,05/07/15,São Paulo,Fluminense,A,11
7,05/07/15,Ponte Preta,Palmeiras,A,11
8,05/07/15,Avaí,Sport Recife,A,11
9,05/07/15,Flamengo,Figueirense,A,11
10,05/07/15,Internacional,Atlético-MG,A,11
11,07/07/15,Bahia,Paysandu,B,11
12,07/07/15,Santa Cruz,CRB,B,11
13,07/07/15,Criciúma,Bragantino,B,11
14,07/07/15,Atlético-GO,ABC,B,11
