Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,21/08/15,Santa Cruz,Macaé,B,20
2,22/08/15,Goiás,Vasco da Gama,A,20
3,22/08/15,Santos,Avaí,A,20
4,22/08/15,Figueirense,Sport Recife,A,20
5,22/08/15,Sampaio Corrêa,EC Vitória,B,20
6,22/08/15,Luverdense,Náutico,B,20
7,23/08/15,Corinthians,Cruzeiro,A,20
8,23/08/15,Ponte Preta,Grêmio,A,20
9,23/08/15,Joinville,Fluminense,A,20
10,23/08/15,Internacional,Atlético-PR,A,20
11,23/08/15,Coritiba,Chapecoense,A,20
12,23/08/15,Flamengo,São Paulo,A,20
13,23/08/15,Atlético-MG,Palmeiras,A,20
14,23/08/15,Botafogo,Paysandu,B,20
