Rodada,Data,Time da Casa,Placar,Time Visitante
C,15/04/45,Cruzeiro,1-0,Siderúrgica
C,18/04/45,América Mineiro,3-2,Villa Nova-MG
C,21/04/45,Sete de Setembro-MG,1-2,Atlético Mineiro
C,22/04/45,Siderúrgica,3-3,Uberaba
C,25/04/45,Cruzeiro,4-0,Sete de Setembro-MG
C,28/04/45,Atlético Mineiro,3-1,Villa Nova-MG
C,29/04/45,América Mineiro,2-2,Uberaba
C,02/05/45,Siderúrgica,5-1,Sete de Setembro-MG
C,05/05/45,Cruzeiro,3-3,Villa Nova-MG
C,06/05/45,Atlético Mineiro,0-1,Siderúrgica
C,09/05/45,Villa Nova-MG,1-1,Uberaba
C,12/05/45,América Mineiro,1-1,Cruzeiro
C,13/05/45,Uberaba,1-2,Sete de Setembro-MG
C,19/05/45,América Mineiro,3-1,Siderúrgica
C,20/05/45,Cruzeiro,4-2,Atlético Mineiro
C,26/05/45,Cruzeiro,4-1,Uberaba
C,27/05/45,Villa Nova-MG,1-1,Sete de Setembro-MG
C,03/06/45,Villa Nova-MG,3-1,Siderúrgica
C,10/06/45,América Mineiro,0-0,Sete de Setembro-MG
C,01/07/45,Atlético Mineiro,4-0,Uberaba
C,08/07/45,América Mineiro,2-1,Atlético Mineiro
C,22/07/45,Siderúrgica,1-3,América Mineiro
C,22/07/45,Uberaba,3-2,Villa Nova-MG
C,22/07/45,Sete de Setembro-MG,0-5,Cruzeiro
C,29/07/45,Villa Nova-MG,1-0,Cruzeiro
C,29/07/45,América Mineiro,4-1,Sete de Setembro-MG
C,29/07/45,Uberaba,0-3,Atlético Mineiro
C,05/08/45,Siderúrgica,1-4,Cruzeiro
C,05/08/45,Villa Nova-MG,1-0,Sete de Setembro-MG
C,12/08/45,Siderúrgica,1-2,Villa Nova-MG
C,12/08/45,Atlético Mineiro,1-3,América Mineiro
C,12/08/45,Uberaba,3-3,Cruzeiro
C,19/08/45,Uberaba,2-3,Siderúrgica
C,19/08/45,Sete de Setembro-MG,3-6,Atlético Mineiro
C,25/08/45,Uberaba,WO,Sete de Setembro-MG
C,26/08/45,Villa Nova-MG,3-1,Atlético Mineiro
C,26/08/45,Cruzeiro,3-2,América Mineiro
C,02/09/45,Atlético Mineiro,3-0,Siderúrgica
C,09/09/45,Siderúrgica,0-2,Sete de Setembro-MG
C,09/09/45,América Mineiro,0-1,Villa Nova-MG
C,16/09/45,Uberaba,2-1,América Mineiro
C,16/09/45,Atlético Mineiro,2-3,Cruzeiro
C,20/09/45,Siderúrgica,2-1,Atlético Mineiro
C,23/09/45,Cruzeiro,3-1,Villa Nova-MG
C,30/09/45,Villa Nova-MG,5-2,Uberaba
C,05/10/45,Sete de Setembro-MG,1-0,América Mineiro
C,07/10/45,Siderúrgica,2-0,Uberaba
C,07/10/45,América Mineiro,2-1,Atlético Mineiro
C,11/10/45,Atlético Mineiro,3-1,Sete de Setembro-MG
C,14/10/45,Cruzeiro,3-0,Uberaba
C,14/10/45,Villa Nova-MG,3-1,Siderúrgica
C,18/10/45,Atlético Mineiro,2-4,Uberaba
C,21/10/45,América Mineiro,5-1,Siderúrgica
C,28/10/45,Atlético Mineiro,3-0,Cruzeiro
C,28/10/45,Villa Nova-MG,2-2,América Mineiro
C,04/11/45,Siderúrgica,2-3,Cruzeiro
C,04/11/45,América Mineiro,3-1,Uberaba
C,11/11/45,Sete de Setembro-MG,1-3,Uberaba
C,15/11/45,Atlético Mineiro,2-4,Villa Nova-MG
C,18/11/45,Cruzeiro,1-0,América Mineiro
C,22/11/45,Cruzeiro,5-0,Sete de Setembro-MG
C,22/11/45,Sete de Setembro-MG,3-1,Siderúrgica
C,01/12/45,Sete de Setembro-MG,1-4,Villa Nova-MG
