Rodada,Data,Time da Casa,Placar,Time Visitante
1F,27/02/21,Uberlândia,1-1,Cruzeiro
1F,27/02/21,Caldense,1-1,Tombense
1F,27/02/21,América Mineiro,1-0,Boa Esporte
1F,28/02/21,Pouso Alegre,0-0,Coimbra-MG
1F,28/02/21,CA Patrocinense,0-2,Athletic-MG
1F,28/02/21,Atlético Mineiro,3-0,URT
1F,03/03/21,Boa Esporte,0-0,Pouso Alegre
1F,03/03/21,Coimbra-MG,0-1,CA Patrocinense
1F,03/03/21,Athletic-MG,0-1,América Mineiro
1F,03/03/21,URT,1-0,Uberlândia
1F,03/03/21,Cruzeiro,0-1,Caldense
1F,04/03/21,Tombense,1-2,Atlético Mineiro
1F,06/03/21,Caldense,0-0,CA Patrocinense
1F,06/03/21,Pouso Alegre,1-2,América Mineiro
1F,06/03/21,URT,0-2,Cruzeiro
1F,07/03/21,Coimbra-MG,0-0,Tombense
1F,07/03/21,Athletic-MG,1-0,Boa Esporte
1F,07/03/21,Atlético Mineiro,4-0,Uberlândia
1F,12/03/21,Boa Esporte,2-1,Coimbra-MG
1F,13/03/21,Tombense,1-0,URT
1F,13/03/21,CA Patrocinense,1-3,Atlético Mineiro
1F,13/03/21,América Mineiro,0-1,Caldense
1F,14/03/21,Cruzeiro,1-0,Athletic-MG
1F,15/03/21,Uberlândia,1-3,Pouso Alegre
1F,18/03/21,Boa Esporte,1-2,Uberlândia
1F,19/03/21,Atlético Mineiro,3-0,Coimbra-MG
1F,20/03/21,Athletic-MG,2-1,Pouso Alegre
1F,21/03/21,URT,3-1,Caldense
1F,21/03/21,América Mineiro,1-0,Cruzeiro
1F,21/03/21,Tombense,2-2,CA Patrocinense
1F,01/04/21,Uberlândia,1-2,América Mineiro
1F,01/04/21,Pouso Alegre,3-0,URT
1F,01/04/21,Cruzeiro,0-0,Tombense
1F,01/04/21,CA Patrocinense,1-0,Boa Esporte
1F,01/04/21,Coimbra-MG,1-0,Athletic-MG
1F,01/04/21,Caldense,2-1,Atlético Mineiro
1F,04/04/21,Boa Esporte,0-1,Cruzeiro
1F,04/04/21,Uberlândia,1-0,CA Patrocinense
1F,04/04/21,Pouso Alegre,3-1,Caldense
1F,04/04/21,Tombense,2-1,Athletic-MG
1F,04/04/21,Atlético Mineiro,3-1,América Mineiro
1F,04/04/21,URT,1-0,Coimbra-MG
1F,07/04/21,Athletic-MG,0-1,URT
1F,07/04/21,Atlético Mineiro,1-0,Pouso Alegre
1F,07/04/21,Caldense,1-2,Uberlândia
1F,07/04/21,Coimbra-MG,0-2,Cruzeiro
1F,08/04/21,América Mineiro,1-1,CA Patrocinense
1F,11/04/21,Uberlândia,2-3,Athletic-MG
1F,11/04/21,CA Patrocinense,1-1,Pouso Alegre
1F,11/04/21,Cruzeiro,1-0,Atlético Mineiro
1F,11/04/21,URT,1-1,Boa Esporte
1F,11/04/21,Coimbra-MG,0-2,Caldense
1F,11/04/21,Tombense,2-1,América Mineiro
1F,14/04/21,Boa Esporte,1-4,Tombense
1F,17/04/21,América Mineiro,2-0,Coimbra-MG
1F,17/04/21,Caldense,0-0,Athletic-MG
1F,18/04/21,Uberlândia,1-1,Tombense
1F,18/04/21,Pouso Alegre,1-0,Cruzeiro
1F,18/04/21,CA Patrocinense,0-1,URT
1F,18/04/21,Atlético Mineiro,2-1,Boa Esporte
1F,24/04/21,Athletic-MG,0-1,Atlético Mineiro
1F,25/04/21,Cruzeiro,4-0,CA Patrocinense
1F,25/04/21,URT,0-5,América Mineiro
1F,25/04/21,Boa Esporte,2-0,Caldense
1F,25/04/21,Coimbra-MG,2-2,Uberlândia
1F,25/04/21,Tombense,2-0,Pouso Alegre
SF,01/05/21,URT,1-1(3-2 Pen.),Athletic-MG
SF,01/05/21,Pouso Alegre,0-0(6-5 Pen.),Caldense
SF,01/05/21,Tombense,0-3,Atlético Mineiro
SF,02/05/21,Cruzeiro,1-2,América Mineiro
F,05/05/21,URT,0-0(2-4 Pen.),Pouso Alegre
SF,08/05/21,Atlético Mineiro,1-1,Tombense
SF,09/05/21,América Mineiro,3-1,Cruzeiro
F,16/05/21,América Mineiro,0-0,Atlético Mineiro
F,22/05/21,Atlético Mineiro,0-0,América Mineiro
