Rodada,Data,Time da Casa,Placar,Time Visitante
B,01/03/70,Sport-MG,2-1,Villa do Carmo
A,01/03/70,Caldense,0-1,Araxá
B,01/03/70,Tupi,0-0,Tupynambás
C,01/03/70,Atl. Três Corações,1-0,Flamengo FC
C,01/03/70,Democrata-SL,1-0,Sete de Setembro-MG
A,01/03/70,Nacional Uberaba,1-0,Uberaba
C,01/03/70,Olympic,3-2,Formiga
B,01/03/70,Democrata-GV,0-3,Valeriodoce
A,01/03/70,Fluminense-MG,2-2,Uberlândia
B,01/03/70,Nacional Atl. Muriaé,1-1,Acesita
C,01/03/70,Athletic-MG,0-0,Cassimiro de Abreu
A,05/03/70,Paraense-MG,1-1,Nacional Uberaba
A,05/03/70,Uberaba,1-1,Fluminense-MG
A,05/03/70,Araguari,0-0,Caldense
B,07/03/70,Tupynambás,0-3,Valeriodoce
A,08/03/70,Araxá,2-0,Paraense-MG
A,08/03/70,Nacional Uberaba,1-2,Araguari
A,08/03/70,Caldense,1-1,Uberlândia
C,08/03/70,Flamengo FC,1-0,Cassimiro de Abreu
C,08/03/70,Formiga,2-0,Sete de Setembro-MG
B,08/03/70,Sport-MG,3-1,Nacional Atl. Muriaé
B,08/03/70,Democrata-GV,3-2,Acesita
B,08/03/70,Villa do Carmo,1-1,Tupi
C,08/03/70,Democrata-SL,2-0,Athletic-MG
C,08/03/70,Atl. Três Corações,1-0,Olympic
A,11/03/70,Uberaba,3-0,Caldense
A,11/03/70,Uberlândia,2-1,Araxá
A,11/03/70,Fluminense-MG,0-2,Araguari
A,15/03/70,Uberlândia,1-0,Nacional Uberaba
A,15/03/70,Araxá,1-3,Fluminense-MG
A,15/03/70,Paraense-MG,1-2,Caldense
B,15/03/70,Acesita,0-2,Tupynambás
B,15/03/70,Tupi,2-1,Democrata-GV
B,15/03/70,Valeriodoce,6-2,Sport-MG
B,15/03/70,Villa do Carmo,1-0,Nacional Atl. Muriaé
C,15/03/70,Sete de Setembro-MG,1-3,Flamengo FC
C,15/03/70,Cassimiro de Abreu,2-1,Formiga
C,15/03/70,Democrata-SL,0-0,Atl. Três Corações
C,15/03/70,Athletic-MG,0-2,Olympic
B,21/03/70,Valeriodoce,1-1,Acesita
C,21/03/70,Olympic,1-0,Democrata-SL
A,21/03/70,Araguari,2-1,Araxá
C,21/03/70,Cassimiro de Abreu,3-1,Sete de Setembro-MG
B,21/03/70,Democrata-GV,2-0,Villa do Carmo
B,21/03/70,Tupynambás,0-0,Sport-MG
A,22/03/70,Uberaba,3-1,Paraense-MG
C,22/03/70,Formiga,0-2,Flamengo FC
A,22/03/70,Fluminense-MG,2-1,Caldense
B,22/03/70,Nacional Atl. Muriaé,2-1,Tupi
C,22/03/70,Athletic-MG,2-3,Atl. Três Corações
C,28/03/70,Formiga,1-3,Democrata-SL
C,28/03/70,Sete de Setembro-MG,3-3,Olympic
A,28/03/70,Nacional Uberaba,3-4,Fluminense-MG
A,28/03/70,Paraense-MG,5-1,Araguari
B,28/03/70,Valeriodoce,2-0,Nacional Atl. Muriaé
B,28/03/70,Villa do Carmo,1-1,Acesita
A,28/03/70,Uberlândia,2-0,Uberaba
C,28/03/70,Flamengo FC,4-2,Athletic-MG
C,28/03/70,Atl. Três Corações,1-1,Cassimiro de Abreu
B,28/03/70,Sport-MG,2-1,Tupi
B,28/03/70,Tupynambás,0-2,Democrata-GV
B,05/04/70,Acesita,2-2,Sport-MG
C,05/04/70,Flamengo FC,1-0,Olympic
A,05/04/70,Caldense,2-3,Nacional Uberaba
C,05/04/70,Sete de Setembro-MG,0-3,Atl. Três Corações
B,05/04/70,Democrata-GV,2-0,Nacional Atl. Muriaé
A,05/04/70,Uberaba,1-3,Araxá
B,05/04/70,Tupi,2-1,Valeriodoce
A,05/04/70,Fluminense-MG,1-1,Paraense-MG
C,05/04/70,Athletic-MG,1-4,Formiga
C,05/04/70,Cassimiro de Abreu,0-0,Democrata-SL
B,05/04/70,Villa do Carmo,2-1,Tupynambás
A,09/04/70,Uberlândia,3-1,Araguari
A,11/04/70,Paraense-MG,1-1,Uberlândia
A,11/04/70,Araguari,1-1,Uberaba
A,12/04/70,Araxá,3-1,Nacional Uberaba
B,12/04/70,Valeriodoce,2-0,Villa do Carmo
C,12/04/70,Democrata-SL,2-0,Flamengo FC
C,12/04/70,Formiga,0-0,Atl. Três Corações
