Rodada,Data,Time da Casa,Placar,Time Visitante
A,01/10/72,Uberaba,2-0,União Tijucana
B,01/10/72,Cassimiro de Abreu,1-1,Nacional Atl. Muriaé
A,08/10/72,União Tijucana,2-0,Independente-MG
B,15/10/72,Flamengo-MG,2-2,Cassimiro de Abreu
A,22/10/72,Independente-MG,2-1,Araguari
B,22/10/72,Nacional Atl. Muriaé,2-1,Flamengo-MG
A,29/10/72,Araguari,0-3,Uberaba
A,29/10/72,Araguari,0-2,União Tijucana
A,29/10/72,Independente-MG,0-2,Uberaba
A,29/10/72,Araguari,0-3,Independente-MG
A,29/10/72,União Tijucana,2-2,Uberaba
B,29/10/72,Nacional Atl. Muriaé,3-0,Cassimiro de Abreu
B,05/11/72,Cassimiro de Abreu,2-0,Flamengo-MG
A,12/11/72,Independente-MG,1-0,União Tijucana
B,12/11/72,Flamengo-MG,1-0,Nacional Atl. Muriaé
A,26/11/72,Uberaba,8-0,Araguari
A,26/11/72,Uberaba,3-1,Independente-MG
A,26/11/72,União Tijucana,4-0,Araguari
POff,03/12/72,União Tijucana,1-0,Cassimiro de Abreu
POff,10/12/72,Cassimiro de Abreu,1-1,União Tijucana
POff,13/12/72,Cassimiro de Abreu,1-0(0-3 Pen.),União Tijucana
A,25/03/73,Villa Nova-MG,2-0,Uberlândia
A,25/03/73,Atl. Três Corações,0-2,América Mineiro
B,25/03/73,União Tijucana,0-0,Valeriodoce
B,25/03/73,Caldense,1-1,Uberaba
A,28/03/73,Cruzeiro,3-0,Nacional Uberaba
A,28/03/73,América Mineiro,4-1,Villa Nova-MG
A,28/03/73,Uberlândia,0-2,Cruzeiro
A,28/03/73,Nacional Uberaba,1-0,Atl. Três Corações
B,28/03/73,Uberaba,1-1,Valeriodoce
B,28/03/73,Atlético Mineiro,4-0,União Tijucana
A,28/03/73,Villa Nova-MG,1-1,Nacional Uberaba
A,28/03/73,Atl. Três Corações,2-1,Cruzeiro
A,28/03/73,América Mineiro,2-1,Uberlândia
B,31/03/73,Nacional Atl. Muriaé,0-0,Caldense
B,31/03/73,Nacional Atl. Muriaé,1-2,Uberaba
B,31/03/73,União Tijucana,1-2,Caldense
B,31/03/73,União Tijucana,3-1,Nacional Atl. Muriaé
B,31/03/73,Caldense,0-0,Valeriodoce
B,31/03/73,Valeriodoce,2-0,Nacional Atl. Muriaé
B,31/03/73,Uberaba,3-0,União Tijucana
B,31/03/73,Caldense,1-0,União Tijucana
