Rodada,Data,Time da Casa,Placar,Time Visitante
C,28/06/17,Atlético Mineiro,6-0,Sete de Setembro-MG
C,01/07/17,América Mineiro,3-0,Atlético Mineiro
C,08/07/17,Yale-MG,2-2,Atlético Mineiro
C,15/07/17,América Mineiro,6-0,Christovam Colombo
C,22/07/17,Yale-MG,1-0,Sete de Setembro-MG
C,29/07/17,Sete de Setembro-MG,0-2,Christovam Colombo
C,05/08/17,Atlético Mineiro,3-0,Christovam Colombo
C,12/08/17,América Mineiro,WO,Sete de Setembro-MG
C,19/08/17,América Mineiro,1-0,Yale-MG
C,09/09/17,América Mineiro,2-0,Atlético Mineiro
C,16/09/17,Atlético Mineiro,3-0,Sete de Setembro-MG
C,23/09/17,Yale-MG,1-0,Christovam Colombo
C,07/10/17,Sete de Setembro-MG,1-0,Christovam Colombo
C,21/10/17,Atlético Mineiro,1-0,Christovam Colombo
C,21/10/17,América Mineiro,WO,Sete de Setembro-MG
C,28/10/17,América Mineiro,WO,Yale-MG
C,04/11/17,Atlético Mineiro,0-0,Yale-MG
C,11/11/17,Yale-MG,WO,Christovam Colombo
C,18/11/17,América Mineiro,7-0,Christovam Colombo
C,25/11/17,Yale-MG,1-0,Sete de Setembro-MG
