Rodada,Data,Time da Casa,Placar,Time Visitante
C,06/05/34,Atlético Mineiro,1-3,Villa Nova-MG
C,06/05/34,Retiro,1-2,América Mineiro
C,13/05/34,Villa Nova-MG,3-0,Retiro
C,13/05/34,Palestra Itália,5-1,Sete de Setembro-MG
C,13/05/34,Siderúrgica,3-2,América Mineiro
C,20/05/34,Retiro,5-1,Sete de Setembro-MG
C,20/05/34,América Mineiro,2-2,Palestra Itália
C,20/05/34,Siderúrgica,0-3,Atlético Mineiro
C,27/05/34,Siderúrgica,7-1,Sete de Setembro-MG
C,27/05/34,Villa Nova-MG,2-2,Palestra Itália
C,03/06/34,Villa Nova-MG,2-1,Siderúrgica
C,03/06/34,Palestra Itália,2-2,Atlético Mineiro
C,10/06/34,Villa Nova-MG,2-0,Sete de Setembro-MG
C,10/06/34,América Mineiro,1-2,Atlético Mineiro
C,10/06/34,Siderúrgica,4-0,Palestra Itália
C,17/06/34,Atlético Mineiro,4-1,Sete de Setembro-MG
C,17/06/34,Retiro,3-1,Palestra Itália
C,24/06/34,Siderúrgica,4-1,Retiro
C,24/06/34,América Mineiro,3-3,Villa Nova-MG
C,29/06/34,Atlético Mineiro,0-0,Retiro
C,01/07/34,América Mineiro,2-2,Sete de Setembro-MG
C,01/07/34,Siderúrgica,2-1,Villa Nova-MG
C,08/07/34,América Mineiro,1-3,Retiro
C,08/07/34,Atlético Mineiro,6-2,Sete de Setembro-MG
C,22/07/34,Retiro,0-7,Villa Nova-MG
C,22/07/34,Sete de Setembro-MG,3-2,Palestra Itália
C,29/07/34,Retiro,2-2,Siderúrgica
C,29/07/34,Atlético Mineiro,2-0,América Mineiro
C,05/08/34,Sete de Setembro-MG,1-1,Villa Nova-MG
C,05/08/34,Palestra Itália,4-2,América Mineiro
C,12/08/34,Sete de Setembro-MG,2-2,Siderúrgica
C,12/08/34,Retiro,1-2,Atlético Mineiro
C,19/08/34,Palestra Itália,3-2,Retiro
C,19/08/34,Villa Nova-MG,11-0,América Mineiro
C,26/08/34,Sete de Setembro-MG,0-2,Retiro
C,26/08/34,Atlético Mineiro,2-0,Palestra Itália
C,02/09/34,América Mineiro,1-3,Siderúrgica
C,23/09/34,Atlético Mineiro,1-0,Siderúrgica
C,30/09/34,Palestra Itália,1-1,Siderúrgica
C,07/10/34,Palestra Itália,0-3,Villa Nova-MG
C,07/10/34,Sete de Setembro-MG,2-5,América Mineiro
C,18/11/34,Villa Nova-MG,1-0,Atlético Mineiro
F,16/12/34,Villa Nova-MG,2-0,Tupynambás
