Rodada,Data,Time da Casa,Placar,Time Visitante
C,17/04/32,Guarany B. Horizonte,3-8,Atlético Mineiro
C,24/04/32,Santa Cruz B. Horizonte,2-0,Carlos Prates
C,24/04/32,Retiro,7-4,Calafate
C,30/04/32,Retiro,4-1,Santa Cruz B. Horizonte
C,15/05/32,Retiro,0-0,Carlos Prates
C,15/05/32,Fluminense-BH,1-2,Santa Cruz B. Horizonte
C,15/05/32,Guarany B. Horizonte,1-6,Alves Nogueira
C,22/05/32,Alves Nogueira,0-6,Atlético Mineiro
C,22/05/32,Guarany B. Horizonte,2-2,Carlos Prates
C,29/05/32,Calafate,2-4,Retiro
C,05/06/32,Retiro,0-2,Atlético Mineiro
C,05/06/32,Alves Nogueira,1-1,Fluminense-BH
C,05/06/32,Calafate,3-4,Santa Cruz B. Horizonte
C,12/06/32,Atlético Mineiro,1-1,Santa Cruz B. Horizonte
C,19/06/32,Retiro,4-2,Alves Nogueira
C,19/06/32,Fluminense-BH,1-1,Carlos Prates
C,26/06/32,Atlético Mineiro,3-1,Carlos Prates
C,03/07/32,Fluminense-BH,5-1,Guarany B. Horizonte
C,03/07/32,Alves Nogueira,2-1,Santa Cruz B. Horizonte
C,10/07/32,Fluminense-BH,3-3,Calafate
C,10/07/32,Retiro,3-0,Guarany B. Horizonte
C,24/07/32,Carlos Prates,0-2,Alves Nogueira
C,31/07/32,Guarany B. Horizonte,3-2,Santa Cruz B. Horizonte
C,07/08/32,Carlos Prates,4-2,Calafate
C,14/08/32,Guarany B. Horizonte,2-1,Calafate
C,21/08/32,Retiro,6-2,Fluminense-BH
C,21/08/32,Alves Nogueira,4-0,Santa Cruz B. Horizonte
C,21/08/32,Atlético Mineiro,WO,Calafate
C,28/08/32,Alves Nogueira,7-1,Calafate
C,28/08/32,Atlético Mineiro,1-0,Fluminense-BH
C,04/09/32,Carlos Prates,2-1,Santa Cruz B. Horizonte
C,04/09/32,Atlético Mineiro,2-1,Guarany B. Horizonte
C,11/09/32,Guarany B. Horizonte,6-2,Alves Nogueira
C,11/09/32,Atlético Mineiro,4-0,Calafate
C,18/09/32,Fluminense-BH,3-2,Santa Cruz B. Horizonte
C,18/09/32,Atlético Mineiro,2-2,Alves Nogueira
C,25/09/32,Santa Cruz B. Horizonte,1-2,Calafate
C,25/09/32,Carlos Prates,3-0,Guarany B. Horizonte
C,02/10/32,Fluminense-BH,3-3,Alves Nogueira
C,09/10/32,Fluminense-BH,4-2,Carlos Prates
C,09/10/32,Retiro,3-2,Alves Nogueira
C,16/10/32,Guarany B. Horizonte,2-1,Fluminense-BH
C,16/10/32,Alves Nogueira,0-1,Carlos Prates
C,16/10/32,Atlético Mineiro,7-1,Santa Cruz B. Horizonte
C,30/10/32,Guarany B. Horizonte,1-0,Retiro
C,30/10/32,Atlético Mineiro,2-0,Carlos Prates
C,06/11/32,Calafate,1-2,Alves Nogueira
C,06/11/32,Atlético Mineiro,4-1,Fluminense-BH
C,13/11/32,Fluminense-BH,1-1,Retiro
C,13/11/32,Carlos Prates,0-0,Calafate
C,27/11/32,Carlos Prates,5-3,Retiro
C,27/11/32,Guarany B. Horizonte,4-1,Santa Cruz B. Horizonte
C,27/11/32,Fluminense-BH,8-1,Calafate
C,04/12/32,Guarany B. Horizonte,5-0,Calafate
C,04/12/32,Atlético Mineiro,5-2,Retiro
C,11/12/32,Santa Cruz B. Horizonte,0-5,Retiro
