Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,14/07/12,São Caetano,Joinville,B,10
2,17/07/12,América-MG,Guaratinguetá,B,11
3,14/08/12,Guarani,Avaí,B,17
4,15/08/12,Grêmio,Portuguesa,A,17
5,15/08/12,Cruzeiro,Fluminense,A,17
6,15/08/12,Atlético-GO,Atlético-MG,A,17
7,15/08/12,Ponte Preta,Bahia,A,17
8,15/08/12,Palmeiras,Flamengo,A,17
9,15/08/12,Nautico,São Paulo,A,17
10,15/08/12,Botafogo,Sport,A,17
11,16/08/12,Vasco,Coritiba,A,17
12,16/08/12,Corinthians,Internacional,A,17
13,16/08/12,Figueirense,Santos,A,17
14,16/10/12,Ipatinga,Joinville,B,30
