Rodada,Data,Time da Casa,Placar,Time Visitante
C,21/04/40,Madureira,1-8,Flamengo
C,21/04/40,Fluminense,4-0,Bonsucesso
C,21/04/40,Vasco,4-0,São Cristóvão
C,28/04/40,São Cristóvão,0-2,Botafogo
C,28/04/40,Madureira,2-3,America-RJ
C,28/04/40,Fluminense,3-0,Bangu
C,05/05/40,Flamengo,3-2,Botafogo
C,05/05/40,Vasco,3-0,Bangu
C,05/05/40,Bonsucesso,0-3,America-RJ
C,11/05/40,São Cristóvão,1-2,Flamengo
C,12/05/40,Madureira,5-0,Bonsucesso
C,12/05/40,Vasco,0-2,Fluminense
C,19/05/40,Fluminense,2-1,America-RJ
C,19/05/40,Madureira,1-1,Botafogo
C,19/05/40,São Cristóvão,3-2,Bangu
C,26/05/40,Vasco,1-0,America-RJ
C,26/05/40,Botafogo,2-0,Bonsucesso
C,26/05/40,Flamengo,4-2,Bangu
C,02/06/40,Fluminense,1-2,Flamengo
C,02/06/40,Vasco,2-3,Madureira
C,05/06/40,São Cristóvão,3-3,Bonsucesso
C,09/06/40,São Cristóvão,2-1,America-RJ
C,09/06/40,Fluminense,3-3,Botafogo
C,09/06/40,Madureira,1-2,Bangu
C,16/06/40,Flamengo,0-2,America-RJ
C,16/06/40,Vasco,3-0,Botafogo
C,16/06/40,Bonsucesso,2-1,Bangu
C,23/06/40,Vasco,3-2,Bonsucesso
C,23/06/40,Madureira,4-7,Fluminense
C,23/06/40,Botafogo,1-1,America-RJ
C,30/06/40,São Cristóvão,2-4,Madureira
C,30/06/40,Vasco,3-2,Flamengo
C,30/06/40,Botafogo,4-3,Bangu
C,07/07/40,São Cristóvão,1-3,Fluminense
C,07/07/40,Flamengo,4-1,Bonsucesso
C,07/07/40,Bangu,3-2,America-RJ
C,14/07/40,Madureira,2-2,Flamengo
C,14/07/40,Fluminense,3-1,Bonsucesso
C,14/07/40,São Cristóvão,1-2,Vasco
C,21/07/40,Flamengo,6-3,America-RJ
C,21/07/40,Vasco,3-4,Botafogo
C,21/07/40,Bonsucesso,2-1,Bangu
C,28/07/40,America-RJ,2-4,Madureira
C,28/07/40,Bangu,1-2,Fluminense
C,28/07/40,Botafogo,5-1,São Cristóvão
C,01/08/40,São Cristóvão,1-0,Bonsucesso
C,03/08/40,Fluminense,2-1,Flamengo
C,04/08/40,Madureira,0-3,Vasco
C,11/08/40,Vasco,5-0,America-RJ
C,11/08/40,Bonsucesso,3-2,Botafogo
C,11/08/40,Flamengo,3-0,Bangu
C,18/08/40,America-RJ,2-2,Fluminense
C,18/08/40,Botafogo,4-3,Madureira
C,18/08/40,Bangu,2-1,São Cristóvão
C,24/08/40,Madureira,2-2,Bonsucesso
C,25/08/40,São Cristóvão,1-0,Flamengo
C,25/08/40,Fluminense,4-2,Vasco
C,01/09/40,Bonsucesso,1-2,America-RJ
C,01/09/40,Flamengo,3-2,Botafogo
C,01/09/40,Vasco,5-2,Bangu
C,08/09/40,America-RJ,5-0,São Cristóvão
C,08/09/40,Botafogo,2-2,Fluminense
C,08/09/40,Bangu,1-3,Madureira
C,15/09/40,Flamengo,3-0,Vasco
C,15/09/40,Madureira,0-2,Fluminense
C,15/09/40,America-RJ,4-1,Bangu
C,22/09/40,São Cristóvão,4-1,Madureira
C,22/09/40,Botafogo,2-3,America-RJ
C,22/09/40,Bonsucesso,0-2,Flamengo
C,29/09/40,Fluminense,3-1,São Cristóvão
C,29/09/40,Vasco,3-1,Bonsucesso
C,29/09/40,Bangu,2-6,Botafogo
C,05/10/40,Bonsucesso,0-0,Fluminense
C,06/10/40,Flamengo,3-1,Madureira
C,06/10/40,Vasco,4-1,São Cristóvão
C,13/10/40,Botafogo,2-2,Vasco
C,13/10/40,America-RJ,0-1,Flamengo
C,13/10/40,Bangu,2-2,Bonsucesso
C,20/10/40,Fluminense,2-0,Bangu
C,20/10/40,Madureira,2-1,America-RJ
C,20/10/40,São Cristóvão,0-1,Botafogo
C,30/10/40,Flamengo,2-1,Fluminense
C,30/10/40,Vasco,3-0,Madureira
C,30/10/40,Bonsucesso,5-1,São Cristóvão
C,03/11/40,Botafogo,3-1,Bonsucesso
C,03/11/40,Bangu,2-6,Flamengo
C,03/11/40,America-RJ,1-2,Vasco
C,10/11/40,Madureira,2-4,Botafogo
C,10/11/40,Fluminense,4-2,America-RJ
C,10/11/40,São Cristóvão,2-3,Bangu
C,15/11/40,Flamengo,6-0,São Cristóvão
C,15/11/40,Bonsucesso,5-6,Madureira
C,17/11/40,Vasco,2-0,Fluminense
C,23/11/40,America-RJ,1-2,Bonsucesso
C,24/11/40,Botafogo,1-1,Flamengo
C,24/11/40,Bangu,2-3,Vasco
C,01/12/40,São Cristóvão,0-1,America-RJ
C,01/12/40,Fluminense,3-1,Botafogo
C,01/12/40,Madureira,3-1,Bangu
C,08/12/40,Fluminense,2-0,Madureira
C,08/12/40,Vasco,1-1,Flamengo
C,08/12/40,Bangu,0-4,America-RJ
C,15/12/40,Madureira,2-0,São Cristóvão
C,15/12/40,Flamengo,7-1,Bonsucesso
C,15/12/40,America-RJ,1-2,Botafogo
C,22/12/40,São Cristóvão,3-5,Fluminense
C,22/12/40,Botafogo,4-2,Bangu
C,22/12/40,Bonsucesso,0-8,Vasco
