Rodada,Data,Time da Casa,Placar,Time Visitante
B,06/03/71,Olaria,0-0,America-RJ
B,06/03/71,Portuguesa-RJ,1-1,Fluminense
B,07/03/71,São Cristóvão,DA,Bonsucesso
B,07/03/71,Vasco,1-0,Bangu
B,11/03/71,Madureira,1-4,Flamengo
B,11/03/71,Campo Grande-RJ,2-2,Botafogo
B,13/03/71,Fluminense,0-0,America-RJ
B,14/03/71,Olaria,2-1,Bonsucesso
B,14/03/71,Madureira,1-0,Campo Grande-RJ
B,14/03/71,Flamengo,0-2,Botafogo
B,16/03/71,Portuguesa-RJ,1-4,Bangu
B,16/03/71,Vasco,3-0,São Cristóvão
B,19/03/71,Campo Grande-RJ,3-3,Bangu
B,19/03/71,Olaria,0-0,Flamengo
B,20/03/71,São Cristóvão,0-2,America-RJ
B,20/03/71,Botafogo,2-0,Bonsucesso
B,21/03/71,Vasco,1-3,Fluminense
B,21/03/71,Portuguesa-RJ,1-0,Madureira
B,24/03/71,Madureira,0-3,America-RJ
B,24/03/71,Vasco,0-0,Olaria
B,25/03/71,Portuguesa-RJ,0-2,Botafogo
B,25/03/71,São Cristóvão,0-0,Campo Grande-RJ
B,25/03/71,Fluminense,1-0,Bonsucesso
B,27/03/71,Flamengo,1-1,Bangu
B,28/03/71,Madureira,0-0,Bonsucesso
B,30/03/71,Bangu,3-5,America-RJ
B,31/03/71,Fluminense,2-1,Campo Grande-RJ
B,31/03/71,São Cristóvão,0-5,Flamengo
B,02/04/71,Vasco,1-1,Madureira
B,02/04/71,Bonsucesso,2-0,Bangu
B,03/04/71,Botafogo,3-1,America-RJ
B,04/04/71,Olaria,4-1,Campo Grande-RJ
B,04/04/71,São Cristóvão,0-1,Portuguesa-RJ
B,04/04/71,Fluminense,0-0,Flamengo
B,06/04/71,Vasco,2-4,Botafogo
B,06/04/71,Portuguesa-RJ,0-2,Olaria
FF,10/04/71,Fluminense,0-0,Olaria
FF,11/04/71,Flamengo,1-1,America-RJ
FF,13/04/71,Botafogo,2-0,Bangu
FF,16/04/71,Olaria,2-0,Bangu
FF,16/04/71,Flamengo,2-0,Bonsucesso
FF,17/04/71,Vasco,2-0,America-RJ
FF,18/04/71,Vasco,1-0,Flamengo
FF,18/04/71,Fluminense,0-1,Botafogo
FF,22/04/71,Fluminense,3-2,Bangu
FF,24/04/71,America-RJ,1-0,Bonsucesso
FF,24/04/71,Olaria,0-0,Botafogo
FF,25/04/71,Fluminense,1-1,Vasco
FF,27/04/71,Flamengo,2-2,Olaria
FF,28/04/71,Botafogo,2-0,Bonsucesso
FF,28/04/71,America-RJ,0-0,Bangu
FF,01/05/71,America-RJ,0-1,Fluminense
FF,02/05/71,Flamengo,1-1,Botafogo
FF,04/05/71,Bonsucesso,1-0,Bangu
FF,04/05/71,Vasco,1-0,Olaria
FF,07/05/71,Fluminense,3-1,Bonsucesso
FF,07/05/71,America-RJ,1-1,Olaria
FF,07/05/71,Flamengo,1-0,Bangu
FF,09/05/71,Botafogo,0-0,Vasco
FF,14/05/71,Olaria,3-0,Bonsucesso
FF,14/05/71,Bangu,2-1,Vasco
FF,15/05/71,Flamengo,1-1,Fluminense
FF,16/05/71,America-RJ,0-0,Botafogo
FF,22/05/71,Olaria,3-0,America-RJ
FF,22/05/71,Bonsucesso,0-4,Fluminense
FF,23/05/71,Vasco,1-2,Botafogo
FF,25/05/71,Bangu,2-1,Flamengo
FF,28/05/71,Bonsucesso,0-3,Flamengo
FF,29/05/71,Bangu,0-1,Botafogo
FF,29/05/71,America-RJ,3-0,Vasco
FF,30/05/71,Olaria,3-3,Fluminense
FF,05/06/71,Olaria,2-0,Vasco
FF,05/06/71,Bonsucesso,0-0,Botafogo
FF,06/06/71,Bangu,0-0,Fluminense
FF,06/06/71,America-RJ,0-1,Flamengo
FF,09/06/71,Flamengo,1-0,Vasco
FF,10/06/71,Botafogo,3-2,Olaria
FF,12/06/71,Bangu,2-1,Bonsucesso
FF,12/06/71,Fluminense,3-1,America-RJ
FF,13/06/71,Botafogo,0-2,Flamengo
FF,13/06/71,Vasco,1-1,Bonsucesso
FF,15/06/71,Bonsucesso,0-0,America-RJ
FF,15/06/71,Bangu,0-2,Olaria
FF,16/06/71,Vasco,0-2,Fluminense
FF,19/06/71,Botafogo,1-1,America-RJ
FF,20/06/71,Fluminense,2-0,Flamengo
FF,22/06/71,Vasco,0-4,Bangu
FF,22/06/71,Bonsucesso,0-1,Olaria
FF,26/06/71,Olaria,0-1,Flamengo
FF,26/06/71,Bonsucesso,1-0,Vasco
FF,27/06/71,Botafogo,0-1,Fluminense
FF,27/06/71,Bangu,0-0,America-RJ
