Rodada,Data,Time da Casa,Placar,Time Visitante
1F,17/01/18,Afogados da Ingazeira,1-1,Central
1F,17/01/18,Pesqueira,0-0,Belo Jardim
1F,17/01/18,Flamengo-PE,0-0,Sport
1F,18/01/18,Santa Cruz,1-1,Vitória das Tabocas
1F,19/01/18,Náutico,3-2,América-PE
1F,20/01/18,Sport,2-0,Afogados da Ingazeira
1F,21/01/18,Vitória das Tabocas,0-0,Salgueiro
1F,21/01/18,América-PE,2-0,Santa Cruz
1F,21/01/18,Central,3-0,Náutico
1F,21/01/18,Belo Jardim,1-1,Flamengo-PE
1F,24/01/18,Pesqueira,1-2,Vitória das Tabocas
1F,24/01/18,Salgueiro,1-1,América-PE
1F,24/01/18,Afogados da Ingazeira,1-1,Belo Jardim
1F,24/01/18,Náutico,3-0,Sport
1F,25/01/18,Santa Cruz,1-1,Central
1F,28/01/18,Vitória das Tabocas,1-1,Náutico
1F,28/01/18,América-PE,2-2,Afogados da Ingazeira
1F,28/01/18,Central,0-0,Flamengo-PE
1F,28/01/18,Belo Jardim,0-1,Salgueiro
1F,29/01/18,Sport,2-0,Pesqueira
1F,03/02/18,Central,1-1,Sport
1F,03/02/18,Pesqueira,1-1,Náutico
1F,03/02/18,Salgueiro,1-1,Santa Cruz
1F,04/02/18,Vitória das Tabocas,5-2,América-PE
1F,04/02/18,Flamengo-PE,0-1,Afogados da Ingazeira
1F,06/02/18,Náutico,4-0,Salgueiro
1F,07/02/18,América-PE,0-1,Central
1F,07/02/18,Belo Jardim,2-2,Vitória das Tabocas
1F,07/02/18,Flamengo-PE,0-1,Pesqueira
1F,14/02/18,Afogados da Ingazeira,0-1,Santa Cruz
1F,17/02/18,Santa Cruz,0-0,Náutico
1F,17/02/18,Afogados da Ingazeira,2-1,Pesqueira
1F,18/02/18,Central,2-0,Belo Jardim
1F,18/02/18,Sport,2-0,América-PE
1F,18/02/18,Salgueiro,2-2,Flamengo-PE
1F,20/02/18,Náutico,2-1,Afogados da Ingazeira
1F,21/02/18,Vitória das Tabocas,1-0,Central
1F,21/02/18,Belo Jardim,0-0,Sport
1F,24/02/18,Sport,4-0,Vitória das Tabocas
1F,25/02/18,Salgueiro,1-0,Afogados da Ingazeira
1F,25/02/18,Santa Cruz,0-0,Pesqueira
1F,26/02/18,Náutico,1-0,Flamengo-PE
1F,27/02/18,América-PE,3-1,Belo Jardim
1F,01/03/18,Flamengo-PE,1-1,Santa Cruz
1F,01/03/18,Pesqueira,0-1,Salgueiro
1F,04/03/18,Afogados da Ingazeira,4-2,Vitória das Tabocas
1F,04/03/18,Flamengo-PE,1-1,América-PE
1F,04/03/18,Pesqueira,1-2,Central
1F,04/03/18,Santa Cruz,3-2,Belo Jardim
1F,04/03/18,Salgueiro,1-1,Sport
1F,07/03/18,Vitória das Tabocas,0-2,Flamengo-PE
1F,07/03/18,América-PE,2-0,Pesqueira
1F,07/03/18,Central,2-1,Salgueiro
1F,07/03/18,Sport,1-1,Santa Cruz
1F,07/03/18,Belo Jardim,2-2,Náutico
QF,14/03/18,Salgueiro,1-0,Vitória das Tabocas
QF,14/03/18,Central,3-2,América-PE
QF,14/03/18,Sport,3-0,Santa Cruz
QF,18/03/18,Náutico,1-0,Afogados da Ingazeira
SF,21/03/18,Central,1-0,Sport
SF,25/03/18,Náutico,3-2,Salgueiro
F,01/04/18,Central,0-0,Náutico
3/4,02/04/18,Sport,3-0,Salgueiro
F,08/04/18,Náutico,2-1,Central
