Rodada,Data,Time da Casa,Placar,Time Visitante
1T,0000-00-00,Náutico,2-1,Ferroviário Serra Talhada
,0000-00-00,Porto-PE,1-1,Náutico
,0000-00-00,Santa Cruz,2-1,Central
,0000-00-00,Sport,3-1,Manchete
1T,06/02/00,Porto-PE,1-1,Manchete
1T,06/02/00,Vitória das Tabocas,1-1,Unibol Pernambuco
1T,07/02/00,Santa Cruz,2-0,Central
1T,07/02/00,Sport,3-2,Íbis
1T,13/02/00,Íbis,1-3,Ferroviário Serra Talhada
1T,13/02/00,Náutico,2-0,Manchete
1T,13/02/00,Porto-PE,3-2,Vitória das Tabocas
1T,13/02/00,Unibol Pernambuco,1-1,Santa Cruz
1T,14/02/00,Central,0-3,Sport
1T,19/02/00,Vitória das Tabocas,2-5,Náutico
1T,20/02/00,Central,2-2,Unibol Pernambuco
1T,20/02/00,Manchete,2-0,Íbis
1T,20/02/00,Santa Cruz,2-1,Porto-PE
1T,22/02/00,Ferroviário Serra Talhada,1-2,Sport
1T,27/02/00,Ferroviário Serra Talhada,2-2,Manchete
1T,27/02/00,Íbis,1-1,Vitória das Tabocas
1T,27/02/00,Porto-PE,1-1,Central
1T,28/02/00,Santa Cruz,1-1,Náutico
1T,01/03/00,Vitória das Tabocas,1-1,Ferroviário Serra Talhada
1T,02/03/00,Íbis,2-2,Santa Cruz
1T,02/03/00,Náutico,1-1,Central
1T,03/03/00,Sport,2-1,Unibol Pernambuco
1T,09/03/00,Manchete,3-2,Sport
1T,09/03/00,Unibol Pernambuco,1-1,Porto-PE
1T,11/03/00,Santa Cruz,2-2,Ferroviário Serra Talhada
1T,12/03/00,Central,4-1,Íbis
1T,12/03/00,Sport,3-0,Porto-PE
1T,12/03/00,Unibol Pernambuco,1-2,Náutico
1T,12/03/00,Vitória das Tabocas,3-2,Manchete
1T,15/03/00,Ferroviário Serra Talhada,1-1,Central
1T,15/03/00,Porto-PE,2-1,Náutico
1T,15/03/00,Manchete,0-0,Santa Cruz
1T,15/03/00,Sport,1-0,Vitória das Tabocas
1T,15/03/00,Unibol Pernambuco,2-2,Íbis
1T,18/03/00,Santa Cruz,1-0,Vitória das Tabocas
1T,19/03/00,Central,1-2,Manchete
