Rodada,Data,Time da Casa,Placar,Time Visitante
1F,07/12/14,América-PE,1-1,Central
1F,07/12/14,Porto-PE,0-0,Serra Talhada
1F,07/12/14,Vera Cruz-PE,2-1,Atlético Pernambucano
1F,07/12/14,Ypiranga-PE,1-0,Pesqueira
1F,10/12/14,Atlético Pernambucano,2-1,Porto-PE
1F,10/12/14,Central,2-0,Ypiranga-PE
1F,10/12/14,Pesqueira,1-1,América-PE
1F,10/12/14,Serra Talhada,0-0,Vera Cruz-PE
1F,14/12/14,América-PE,0-2,Serra Talhada
1F,14/12/14,Central,2-1,Atlético Pernambucano
1F,14/12/14,Pesqueira,2-2,Porto-PE
1F,14/12/14,Vera Cruz-PE,0-0,Ypiranga-PE
1F,17/12/14,Atlético Pernambucano,2-1,Pesqueira
1F,17/12/14,Porto-PE,2-1,Vera Cruz-PE
1F,17/12/14,Ypiranga-PE,3-0,América-PE
1F,17/12/14,Serra Talhada,1-2,Central
1F,21/12/14,América-PE,2-1,Atlético Pernambucano
1F,21/12/14,Central,4-1,Porto-PE
1F,21/12/14,Pesqueira,1-0,Vera Cruz-PE
1F,21/12/14,Serra Talhada,1-0,Ypiranga-PE
1F,28/12/14,Atlético Pernambucano,1-1,Ypiranga-PE
1F,28/12/14,Porto-PE,1-1,América-PE
1F,28/12/14,Pesqueira,2-2,Serra Talhada
1F,28/12/14,Vera Cruz-PE,1-0,Central
1F,04/01/15,América-PE,1-1,Vera Cruz-PE
1F,04/01/15,Central,0-1,Pesqueira
1F,04/01/15,Ypiranga-PE,1-2,Porto-PE
1F,04/01/15,Serra Talhada,2-2,Atlético Pernambucano
1F,07/01/15,Atlético Pernambucano,3-1,Serra Talhada
1F,07/01/15,Porto-PE,4-1,Ypiranga-PE
1F,07/01/15,Pesqueira,0-2,Central
1F,07/01/15,Vera Cruz-PE,2-0,América-PE
1F,11/01/15,América-PE,0-0,Porto-PE
1F,11/01/15,Central,0-0,Vera Cruz-PE
1F,11/01/15,Serra Talhada,1-0,Pesqueira
1F,11/01/15,Ypiranga-PE,2-0,Atlético Pernambucano
1F,14/01/15,Porto-PE,1-3,Central
1F,14/01/15,Vera Cruz-PE,1-0,Pesqueira
1F,14/01/15,Ypiranga-PE,0-0,Serra Talhada
1F,14/01/15,Atlético Pernambucano,1-1,América-PE
1F,18/01/15,América-PE,1-0,Ypiranga-PE
1F,18/01/15,Central,3-2,Serra Talhada
1F,18/01/15,Pesqueira,1-1,Atlético Pernambucano
1F,18/01/15,Vera Cruz-PE,1-2,Porto-PE
1F,21/01/15,Porto-PE,4-5,Pesqueira
1F,21/01/15,Atlético Pernambucano,2-0,Central
1F,21/01/15,Ypiranga-PE,0-1,Vera Cruz-PE
1F,21/01/15,Serra Talhada,2-0,América-PE
1F,24/01/15,América-PE,0-2,Pesqueira
1F,25/01/15,Porto-PE,1-1,Atlético Pernambucano
