Rodada,Data,Time da Casa,Placar,Time Visitante
1T,24/01/99,Náutico,1-0,Ferroviário Serra Talhada
1T,24/01/99,Porto-PE,1-1,Unibol Pernambuco
1T,24/01/99,Sport,7-1,Surubim
1T,24/01/99,Vitória das Tabocas,3-1,Flamengo-PE
1T,25/01/99,Santa Cruz,1-0,Manchete
1T,31/01/99,Ferroviário Serra Talhada,3-3,Flamengo-PE
1T,31/01/99,Santa Cruz,0-1,Porto-PE
1T,31/01/99,Surubim,1-3,Manchete
1T,31/01/99,Unibol Pernambuco,1-0,Náutico
1T,01/02/99,Sport,3-0,Vitória das Tabocas
1T,03/02/99,Flamengo-PE,2-1,Unibol Pernambuco
1T,03/02/99,Porto-PE,1-2,Náutico
1T,03/02/99,Surubim,1-2,Santa Cruz
1T,04/02/99,Manchete,1-1,Sport
1T,04/02/99,Vitória das Tabocas,1-0,Ferroviário Serra Talhada
1T,07/02/99,Porto-PE,2-1,Vitória das Tabocas
1T,07/02/99,Sport,3-0,Ferroviário Serra Talhada
1T,07/02/99,Unibol Pernambuco,1-2,Manchete
1T,08/02/99,Náutico,3-1,Surubim
1T,08/02/99,Santa Cruz,3-0,Flamengo-PE
1T,21/02/99,Ferroviário Serra Talhada,0-2,Unibol Pernambuco
1T,21/02/99,Manchete,2-3,Vitória das Tabocas
1T,21/02/99,Santa Cruz,1-1,Sport
1T,21/02/99,Surubim,2-2,Porto-PE
1T,22/02/99,Náutico,3-0,Flamengo-PE
1T,28/02/99,Flamengo-PE,3-0,Surubim
1T,28/02/99,Manchete,0-2,Náutico
1T,28/02/99,Sport,2-0,Porto-PE
1T,28/02/99,Vitória das Tabocas,1-0,Unibol Pernambuco
1T,01/03/99,Ferroviário Serra Talhada,1-4,Santa Cruz
1T,07/03/99,Flamengo-PE,1-2,Manchete
1T,07/03/99,Náutico,1-0,Santa Cruz
1T,07/03/99,Porto-PE,1-2,Ferroviário Serra Talhada
1T,07/03/99,Vitória das Tabocas,2-0,Surubim
1T,08/03/99,Unibol Pernambuco,0-0,Sport
1T,14/03/99,Flamengo-PE,1-3,Sport
1T,14/03/99,Manchete,2-0,Porto-PE
1T,14/03/99,Santa Cruz,2-2,Unibol Pernambuco
1T,14/03/99,Surubim,1-1,Ferroviário Serra Talhada
1T,15/03/99,Náutico,2-0,Vitória das Tabocas
1T,21/03/99,Ferroviário Serra Talhada,2-1,Manchete
1T,21/03/99,Porto-PE,3-1,Flamengo-PE
1T,21/03/99,Sport,4-1,Náutico
1T,21/03/99,Unibol Pernambuco,2-0,Surubim
1T,22/03/99,Vitória das Tabocas,2-2,Santa Cruz
2T,28/03/99,Manchete,0-2,Santa Cruz
2T,28/03/99,Sport,2-0,Unibol Pernambuco
2T,29/03/99,Vitória das Tabocas,2-0,Náutico
2T,04/04/99,Náutico,3-1,Manchete
