Rodada,Data,Time da Casa,Placar,Time Visitante
C,04/05/19,América-PE,5-2,Santa Cruz
C,11/05/19,Náutico,4-1,Flamengo Recife
C,18/05/19,Sport,6-0,Peres
C,25/05/19,Torre,5-1,Varzeano
C,01/06/19,Santa Cruz,3-0,Náutico
C,08/06/19,América-PE,2-1,Flamengo Recife
C,15/06/19,Torre,10-0,Peres
C,22/06/19,Sport,5-1,Varzeano
C,29/06/19,Santa Cruz,2-2,Torre
C,06/07/19,América-PE,4-0,Peres
C,13/07/19,Náutico,2-1,Sport
C,20/07/19,Flamengo Recife,5-2,Varzeano
C,03/08/19,Santa Cruz,4-0,Peres
C,10/08/19,Náutico,1-0,Torre
C,24/08/19,Sport,2-0,América-PE
C,31/08/19,Flamengo Recife,2-1,Peres
C,07/09/19,Santa Cruz,5-0,Varzeano
C,14/09/19,América-PE,2-0,Náutico
C,28/09/19,Sport,2-0,Santa Cruz
C,05/10/19,Torre,5-2,Flamengo Recife
C,12/10/19,América-PE,6-1,Varzeano
C,19/10/19,Náutico,4-1,Peres
C,26/10/19,Santa Cruz,1-1,Flamengo Recife
C,09/11/19,Sport,3-3,Torre
C,15/11/19,Náutico,2-1,Varzeano
C,23/11/19,América-PE,5-0,Torre
C,30/11/19,Sport,6-0,Flamengo Recife
C,07/12/19,Peres,5-2,Varzeano
