Rodada,Data,Time da Casa,Placar,Time Visitante
1F,10/03/76,Náutico,6-0,Íbis
1F,10/03/76,Central,1-2,América-PE
1F,10/03/76,Sport,8-0,Santo Amaro-PE
1F,10/03/76,Santa Cruz,5-2,Ferroviário Recife
1F,13/03/76,América-PE,1-1,Ferroviário Recife
1F,13/03/76,Íbis,1-1,Santo Amaro-PE
1F,14/03/76,Central,0-3,Sport
1F,14/03/76,Santa Cruz,0-0,Náutico
1F,17/03/76,Sport,5-0,Íbis
1F,17/03/76,Náutico,1-0,Santo Amaro-PE
1F,17/03/76,Central,1-1,Ferroviário Recife
1F,17/03/76,Santa Cruz,0-0,América-PE
1F,20/03/76,América-PE,0-0,Íbis
1F,20/03/76,Ferroviário Recife,6-0,Santo Amaro-PE
1F,21/03/76,Central,0-1,Santa Cruz
1F,21/03/76,Náutico,0-1,Sport
1F,24/03/76,Sport,5-0,América-PE
1F,24/03/76,Santa Cruz,11-0,Íbis
1F,24/03/76,Náutico,4-1,Ferroviário Recife
1F,24/03/76,Central,3-1,Santo Amaro-PE
1F,27/03/76,América-PE,4-0,Santo Amaro-PE
1F,27/03/76,Ferroviário Recife,3-0,Íbis
1F,28/03/76,Santa Cruz,5-0,Sport
1F,28/03/76,Central,0-1,Náutico
1F,31/03/76,Santa Cruz,6-1,Santo Amaro-PE
1F,31/03/76,Náutico,2-0,América-PE
1F,31/03/76,Sport,3-1,Ferroviário Recife
1F,31/03/76,Central,2-1,Íbis
1F,03/04/76,Ferroviário Recife,1-1,América-PE
1F,03/04/76,Santo Amaro-PE,1-1,Íbis
1F,03/04/76,Sport,2-1,Central
1F,04/04/76,Náutico,0-0,Santa Cruz
1F,06/04/76,Santa Cruz,3-0,Ferroviário Recife
1F,07/04/76,América-PE,2-1,Central
1F,07/04/76,Náutico,4-0,Íbis
1F,07/04/76,Sport,14-0,Santo Amaro-PE
1F,10/04/76,América-PE,4-0,Íbis
1F,10/04/76,Ferroviário Recife,3-1,Santo Amaro-PE
1F,10/04/76,Santa Cruz,1-0,Central
1F,10/04/76,Sport,2-1,Náutico
1F,13/04/76,Ferroviário Recife,1-2,Central
1F,13/04/76,Sport,6-0,Íbis
1F,14/04/76,Náutico,2-0,Santo Amaro-PE
1F,14/04/76,Santa Cruz,4-0,América-PE
1F,17/04/76,Náutico,0-0,Central
1F,17/04/76,Ferroviário Recife,2-0,Íbis
1F,17/04/76,América-PE,4-0,Santo Amaro-PE
1F,17/04/76,Sport,1-0,Santa Cruz
1F,20/04/76,Náutico,3-0,Ferroviário Recife
1F,20/04/76,Santo Amaro-PE,2-2,Central
1F,21/04/76,Santa Cruz,3-1,Íbis
1F,21/04/76,Sport,1-0,América-PE
1F,23/04/76,Náutico,2-0,América-PE
1F,23/04/76,Central,4-1,Íbis
1F,23/04/76,Sport,2-1,Ferroviário Recife
1F,24/04/76,Santa Cruz,6-0,Santo Amaro-PE
2F,05/05/76,Central,1-1,Santa Cruz
2F,05/05/76,Sport,2-1,Ferroviário Recife
2F,05/05/76,Náutico,0-0,América-PE
2F,08/05/76,Náutico,2-0,Ferroviário Recife
2F,09/05/76,Sport,0-1,Santa Cruz
2F,09/05/76,Central,1-0,América-PE
2F,12/05/76,Central,0-0,Sport
2F,12/05/76,Santa Cruz,1-0,Náutico
2F,13/05/76,Ferroviário Recife,1-0,América-PE
2F,15/05/76,Santa Cruz,1-0,América-PE
2F,16/05/76,Central,0-0,Ferroviário Recife
2F,16/05/76,Náutico,2-1,Sport
2F,18/05/76,Sport,3-0,América-PE
2F,18/05/76,Santa Cruz,2-0,Ferroviário Recife
2F,19/05/76,Central,0-0,Náutico
2F,22/05/76,América-PE,0-2,Central
2F,22/05/76,Náutico,1-1,Ferroviário Recife
2F,23/05/76,Sport,2-3,Santa Cruz
2F,26/05/76,Náutico,4-0,América-PE
2F,26/05/76,Sport,1-1,Ferroviário Recife
2F,26/05/76,Santa Cruz,2-0,Central
2F,29/05/76,América-PE,1-1,Ferroviário Recife
2F,29/05/76,Sport,2-1,Central
2F,30/05/76,Santa Cruz,3-2,Náutico
2F,02/06/76,Sport,4-1,América-PE
2F,02/06/76,Náutico,2-2,Central
2F,02/06/76,Santa Cruz,3-0,Ferroviário Recife
2F,05/06/76,Santa Cruz,4-0,América-PE
2F,05/06/76,Central,2-0,Ferroviário Recife
2F,06/06/76,Náutico,0-1,Sport
3F,13/06/76,Santa Cruz,1-0,Sport
3F,13/06/76,Central,1-1,Ferroviário Recife
3F,16/06/76,Sport,0-0,Náutico
3F,17/06/76,Santa Cruz,2-1,Ferroviário Recife
3F,20/06/76,Santa Cruz,2-2,Náutico
3F,20/06/76,Central,1-1,Sport
3F,22/06/76,Sport,3-0,Ferroviário Recife
3F,23/06/76,Central,0-2,Náutico
3F,27/06/76,Náutico,2-0,Ferroviário Recife
3F,27/06/76,Central,0-1,Santa Cruz
3F,30/06/76,Náutico,1-0,Sport
3F,01/07/76,Santa Cruz,1-0,Ferroviário Recife
3F,04/07/76,Sport,1-0,Santa Cruz
3F,04/07/76,Central,4-2,Ferroviário Recife
3F,07/07/76,Náutico,1-1,Santa Cruz
3F,07/07/76,Sport,0-0,Central
3F,10/07/76,Náutico,2-0,Ferroviário Recife
3F,11/07/76,Santa Cruz,1-1,Central
3F,14/07/76,Sport,3-0,Ferroviário Recife
3F,15/07/76,Náutico,1-0,Central
TF,25/07/76,Sport,0-2,Santa Cruz
TF,28/07/76,Náutico,1-0,Sport
TF,01/08/76,Santa Cruz,2-0,Náutico
