Rodada,Data,Time da Casa,Placar,Time Visitante
1T,13/01/07,Sport,1-0,Cabense
1T,14/01/07,Vera Cruz-PE,0-1,Porto-PE
1T,14/01/07,Ypiranga-PE,2-1,Náutico
1T,14/01/07,Central,3-0,Serrano-PE
1T,14/01/07,Santa Cruz,2-0,Belo Jardim
1T,17/01/07,Náutico,4-1,Serrano-PE
1T,17/01/07,Belo Jardim,1-2,Vera Cruz-PE
1T,17/01/07,Náutico,3-2,Porto-PE
1T,17/01/07,Serrano-PE,1-1,Santa Cruz
1T,17/01/07,Central,1-0,Belo Jardim
1T,17/01/07,Vera Cruz-PE,2-0,Cabense
1T,17/01/07,Ypiranga-PE,0-2,Sport
1T,21/01/07,Porto-PE,4-2,Santa Cruz
1T,21/01/07,Cabense,2-2,Ypiranga-PE
1T,21/01/07,Sport,2-0,Central
1T,24/01/07,Vera Cruz-PE,1-2,Central
1T,24/01/07,Serrano-PE,2-1,Belo Jardim
1T,24/01/07,Santa Cruz,2-0,Ypiranga-PE
1T,24/01/07,Porto-PE,1-2,Sport
1T,24/01/07,Cabense,0-1,Náutico
1T,28/01/07,Serrano-PE,0-1,Sport
1T,28/01/07,Belo Jardim,1-2,Porto-PE
1T,28/01/07,Ypiranga-PE,1-0,Vera Cruz-PE
1T,28/01/07,Central,1-0,Cabense
1T,28/01/07,Santa Cruz,2-0,Náutico
1T,31/01/07,Ypiranga-PE,1-0,Serrano-PE
1T,31/01/07,Cabense,0-0,Porto-PE
1T,31/01/07,Central,3-2,Santa Cruz
1T,31/01/07,Náutico,3-2,Belo Jardim
1T,01/02/07,Sport,5-1,Vera Cruz-PE
1T,03/02/07,Belo Jardim,2-2,Ypiranga-PE
1T,04/02/07,Vera Cruz-PE,3-0,Santa Cruz
1T,04/02/07,Cabense,1-2,Serrano-PE
1T,04/02/07,Porto-PE,2-0,Central
1T,05/02/07,Náutico,0-1,Sport
1T,07/02/07,Santa Cruz,2-3,Cabense
1T,07/02/07,Porto-PE,3-1,Ypiranga-PE
1T,07/02/07,Serrano-PE,0-0,Vera Cruz-PE
1T,07/02/07,Belo Jardim,0-3,Sport
1T,08/02/07,Central,0-1,Náutico
1T,11/02/07,Sport,1-1,Santa Cruz
1T,11/02/07,Vera Cruz-PE,2-1,Náutico
1T,11/02/07,Ypiranga-PE,1-0,Central
1T,11/02/07,Cabense,1-0,Belo Jardim
1T,11/02/07,Serrano-PE,4-0,Porto-PE
2T,25/02/07,Belo Jardim,1-0,Santa Cruz
2T,04/03/07,Porto-PE,0-4,Vera Cruz-PE
2T,04/03/07,Cabense,1-3,Sport
2T,04/03/07,Náutico,6-0,Ypiranga-PE
2T,04/03/07,Serrano-PE,1-1,Central
2T,07/03/07,Sport,6-0,Ypiranga-PE
2T,07/03/07,Cabense,0-2,Vera Cruz-PE
2T,07/03/07,Belo Jardim,1-3,Central
2T,07/03/07,Porto-PE,4-3,Náutico
2T,08/03/07,Santa Cruz,1-1,Serrano-PE
2T,11/03/07,Serrano-PE,2-1,Náutico
2T,11/03/07,Vera Cruz-PE,0-0,Belo Jardim
2T,11/03/07,Ypiranga-PE,0-1,Cabense
2T,11/03/07,Central,0-1,Sport
2T,11/03/07,Santa Cruz,4-4,Porto-PE
2T,18/03/07,Ypiranga-PE,3-4,Santa Cruz
2T,18/03/07,Náutico,6-0,Cabense
2T,18/03/07,Belo Jardim,4-0,Serrano-PE
2T,18/03/07,Central,2-1,Vera Cruz-PE
2T,18/03/07,Sport,2-0,Porto-PE
2T,25/03/07,Sport,2-1,Serrano-PE
2T,25/03/07,Cabense,1-2,Central
2T,25/03/07,Porto-PE,4-1,Belo Jardim
2T,25/03/07,Vera Cruz-PE,0-0,Ypiranga-PE
2T,25/03/07,Náutico,2-1,Santa Cruz
2T,28/03/07,Serrano-PE,2-2,Ypiranga-PE
2T,28/03/07,Porto-PE,2-1,Cabense
2T,28/03/07,Santa Cruz,1-1,Central
2T,28/03/07,Belo Jardim,0-1,Náutico
2T,28/03/07,Vera Cruz-PE,1-2,Sport
2T,01/04/07,Serrano-PE,2-1,Cabense
2T,01/04/07,Central,1-0,Porto-PE
2T,01/04/07,Ypiranga-PE,4-1,Belo Jardim
2T,01/04/07,Santa Cruz,2-1,Vera Cruz-PE
2T,01/04/07,Sport,2-0,Náutico
2T,08/04/07,Sport,3-0,Belo Jardim
2T,08/04/07,Vera Cruz-PE,3-2,Serrano-PE
2T,08/04/07,Ypiranga-PE,3-2,Porto-PE
2T,08/04/07,Cabense,5-2,Santa Cruz
2T,08/04/07,Náutico,5-0,Central
2T,11/04/07,Santa Cruz,1-0,Sport
2T,11/04/07,Porto-PE,3-1,Serrano-PE
2T,11/04/07,Náutico,1-1,Vera Cruz-PE
2T,11/04/07,Central,2-1,Ypiranga-PE
2T,11/04/07,Belo Jardim,1-0,Cabense
