Rodada,Data,Time da Casa,Placar,Time Visitante
1F,10/01/09,Sport,4-0,Vitória das Tabocas
1F,11/01/09,Náutico,2-2,Cabense
1F,11/01/09,Serrano-PE,0-3,Porto-PE
1F,11/01/09,Central,1-2,Salgueiro
1F,11/01/09,Ypiranga-PE,4-2,Petrolina
1F,11/01/09,Sete de Setembro-PE,0-1,Santa Cruz
1F,14/01/09,Salgueiro,0-2,Sport
1F,14/01/09,Serrano-PE,0-1,Náutico
1F,14/01/09,Porto-PE,4-0,Santa Cruz
1F,14/01/09,Cabense,1-0,Ypiranga-PE
1F,14/01/09,Vitória das Tabocas,1-1,Sete de Setembro-PE
1F,15/01/09,Petrolina,0-2,Central
1F,17/01/09,Náutico,2-2,Salgueiro
1F,18/01/09,Sport,3-0,Serrano-PE
1F,18/01/09,Porto-PE,4-0,Petrolina
1F,18/01/09,Sete de Setembro-PE,0-2,Cabense
1F,18/01/09,Ypiranga-PE,2-1,Vitória das Tabocas
1F,18/01/09,Santa Cruz,2-1,Central
1F,21/01/09,Sport,1-0,Sete de Setembro-PE
1F,21/01/09,Ypiranga-PE,3-4,Náutico
1F,21/01/09,Serrano-PE,2-1,Vitória das Tabocas
1F,21/01/09,Central,2-3,Porto-PE
1F,21/01/09,Salgueiro,1-2,Santa Cruz
1F,21/01/09,Cabense,2-0,Petrolina
1F,25/01/09,Porto-PE,0-1,Sport
1F,25/01/09,Santa Cruz,3-1,Ypiranga-PE
1F,25/01/09,Petrolina,2-3,Sete de Setembro-PE
1F,25/01/09,Vitória das Tabocas,1-1,Salgueiro
1F,25/01/09,Serrano-PE,1-0,Cabense
1F,25/01/09,Náutico,1-0,Central
1F,28/01/09,Ypiranga-PE,1-4,Sport
1F,28/01/09,Sete de Setembro-PE,1-1,Náutico
1F,28/01/09,Central,1-1,Serrano-PE
1F,28/01/09,Salgueiro,1-0,Porto-PE
1F,28/01/09,Vitória das Tabocas,0-3,Petrolina
1F,28/01/09,Cabense,0-1,Santa Cruz
1F,31/01/09,Sport,3-1,Petrolina
1F,01/02/09,Náutico,2-2,Santa Cruz
1F,01/02/09,Cabense,1-2,Central
1F,01/02/09,Porto-PE,0-1,Vitória das Tabocas
1F,01/02/09,Salgueiro,3-1,Ypiranga-PE
1F,01/02/09,Serrano-PE,1-1,Sete de Setembro-PE
1F,04/02/09,Santa Cruz,7-1,Serrano-PE
1F,04/02/09,Porto-PE,1-0,Sete de Setembro-PE
1F,04/02/09,Ypiranga-PE,0-3,Central
1F,04/02/09,Petrolina,1-2,Salgueiro
1F,04/02/09,Sport,2-0,Cabense
1F,04/02/09,Vitória das Tabocas,1-5,Náutico
1F,07/02/09,Náutico,2-1,Petrolina
1F,08/02/09,Santa Cruz,1-1,Sport
1F,08/02/09,Cabense,2-1,Porto-PE
1F,08/02/09,Central,2-0,Vitória das Tabocas
1F,08/02/09,Sete de Setembro-PE,1-0,Salgueiro
1F,08/02/09,Serrano-PE,2-3,Ypiranga-PE
1F,11/02/09,Náutico,1-0,Porto-PE
1F,11/02/09,Ypiranga-PE,0-3,Sete de Setembro-PE
1F,11/02/09,Salgueiro,1-1,Serrano-PE
1F,11/02/09,Vitória das Tabocas,0-2,Cabense
1F,11/02/09,Central,1-3,Sport
1F,11/02/09,Petrolina,2-3,Santa Cruz
1F,14/02/09,Sport,2-0,Náutico
1F,15/02/09,Santa Cruz,1-1,Vitória das Tabocas
1F,15/02/09,Porto-PE,1-2,Ypiranga-PE
1F,15/02/09,Sete de Setembro-PE,1-1,Central
1F,15/02/09,Petrolina,3-0,Serrano-PE
1F,15/02/09,Salgueiro,1-0,Cabense
2F,25/02/09,Cabense,1-4,Náutico
2F,01/03/09,Vitória das Tabocas,2-3,Sport
2F,01/03/09,Porto-PE,2-0,Serrano-PE
2F,01/03/09,Salgueiro,4-1,Central
2F,01/03/09,Petrolina,0-0,Ypiranga-PE
2F,02/03/09,Santa Cruz,1-0,Sete de Setembro-PE
2F,07/03/09,Sport,4-2,Salgueiro
2F,08/03/09,Santa Cruz,2-0,Porto-PE
2F,08/03/09,Central,1-0,Petrolina
2F,08/03/09,Ypiranga-PE,1-1,Cabense
2F,08/03/09,Sete de Setembro-PE,0-0,Vitória das Tabocas
2F,08/03/09,Náutico,1-0,Serrano-PE
2F,11/03/09,Salgueiro,1-2,Náutico
2F,11/03/09,Serrano-PE,1-3,Sport
2F,11/03/09,Petrolina,1-0,Porto-PE
2F,11/03/09,Central,2-0,Santa Cruz
2F,11/03/09,Cabense,2-2,Sete de Setembro-PE
2F,11/03/09,Vitória das Tabocas,1-1,Ypiranga-PE
2F,15/03/09,Sete de Setembro-PE,0-2,Sport
2F,15/03/09,Náutico,3-0,Ypiranga-PE
2F,15/03/09,Vitória das Tabocas,2-1,Serrano-PE
2F,15/03/09,Porto-PE,2-1,Central
