Rodada,Data,Time da Casa,Placar,Time Visitante
A,30/04/16,Santa Cruz,2-0,Flamengo Recife
B,07/05/16,Paulista-PE,7-0,Casa Forte
A,13/05/16,América-PE,3-2,Torre
A,14/05/16,Flamengo Recife,6-1,Peres
B,21/05/16,Náutico,4-1,Sport
A,28/05/16,Santa Cruz,6-1,Torre
B,04/06/16,Sport,5-0,Paulista-PE
A,11/06/16,Flamengo Recife,1-0,América-PE
A,02/07/16,Santa Cruz,3-0,Peres
B,09/07/16,Náutico,6-0,Casa Forte
A,16/07/16,Flamengo Recife,1-0,Torre
A,23/07/16,América-PE,5-0,Peres
B,30/07/16,Sport,5-3,Casa Forte
A,06/08/16,Santa Cruz,6-2,América-PE
B,13/08/16,Náutico,4-0,Paulista-PE
A,20/08/16,Torre,2-1,Peres
A,27/08/16,Santa Cruz,3-1,Flamengo Recife
B,07/09/16,Paulista-PE,2-1,Casa Forte
A,09/09/16,América-PE,1-1,Torre
A,24/09/16,Flamengo Recife,3-2,Peres
B,01/10/16,Sport,8-0,Náutico
A,08/10/16,Torre,2-1,Santa Cruz
A,22/10/16,América-PE,3-1,Flamengo Recife
A,29/10/16,Santa Cruz,3-0,Peres
B,01/11/16,Sport,5-0,Paulista-PE
B,05/11/16,Náutico,5-0,Casa Forte
A,12/11/16,Flamengo Recife,2-0,Torre
A,15/11/16,América-PE,2-0,Peres
B,19/11/16,Sport,10-0,Casa Forte
A,26/11/16,América-PE,4-1,Santa Cruz
B,03/12/16,Náutico,2-0,Paulista-PE
A,10/12/16,Torre,1-1,Peres
,17/12/16,Sport,3-1,Náutico
F,24/12/16,Sport,4-1,Santa Cruz
