Rodada,Data,Time da Casa,Placar,Time Visitante
1F,24/02/21,Vera Cruz-PE,1-3,Sport
1F,24/02/21,Salgueiro,1-0,Afogados da Ingazeira
1F,24/02/21,Santa Cruz,2-0,Vitória das Tabocas
1F,27/02/21,Náutico,5-0,Central
1F,28/02/21,Retrô FC,3-2,Sete de Setembro-PE
1F,03/03/21,Central,1-1,Santa Cruz
1F,03/03/21,Afogados da Ingazeira,1-1,Retrô FC
1F,03/03/21,Sport,1-2,Salgueiro
1F,07/03/21,Sete de Setembro-PE,0-1,Náutico
1F,08/03/21,Vitória das Tabocas,2-2,Vera Cruz-PE
1F,13/03/21,Afogados da Ingazeira,2-0,Vitória das Tabocas
1F,14/03/21,Central,0-0,Sete de Setembro-PE
1F,14/03/21,Santa Cruz,1-1,Sport
1F,21/03/21,Náutico,3-1,Vera Cruz-PE
1F,27/03/21,Náutico,4-1,Vitória das Tabocas
1F,28/03/21,Sete de Setembro-PE,1-1,Afogados da Ingazeira
1F,28/03/21,Sport,2-0,Central
1F,31/03/21,Vitória das Tabocas,2-1,Sete de Setembro-PE
1F,04/04/21,Central,1-4,Retrô FC
1F,07/04/21,Santa Cruz,4-1,Vera Cruz-PE
1F,07/04/21,Afogados da Ingazeira,0-0,Sport
1F,07/04/21,Salgueiro,2-3,Náutico
1F,11/04/21,Retrô FC,1-4,Náutico
1F,14/04/21,Vera Cruz-PE,2-0,Salgueiro
1F,14/04/21,Central,1-1,Afogados da Ingazeira
1F,14/04/21,Sport,3-0,Vitória das Tabocas
1F,18/04/21,Vitória das Tabocas,1-3,Central
1F,18/04/21,Salgueiro,1-0,Retrô FC
1F,18/04/21,Náutico,2-1,Santa Cruz
1F,18/04/21,Afogados da Ingazeira,2-1,Vera Cruz-PE
1F,18/04/21,Sete de Setembro-PE,0-2,Sport
1F,21/04/21,Vera Cruz-PE,2-1,Retrô FC
1F,21/04/21,Santa Cruz,0-0,Salgueiro
1F,24/04/21,Retrô FC,0-1,Sport
1F,25/04/21,Vera Cruz-PE,1-0,Central
1F,25/04/21,Santa Cruz,0-2,Sete de Setembro-PE
1F,25/04/21,Salgueiro,1-1,Vitória das Tabocas
1F,26/04/21,Náutico,2-2,Afogados da Ingazeira
1F,28/04/21,Retrô FC,2-3,Santa Cruz
1F,28/04/21,Salgueiro,2-0,Sete de Setembro-PE
1F,02/05/21,Sete de Setembro-PE,1-1,Vera Cruz-PE
1F,02/05/21,Sport,3-0,Náutico
1F,02/05/21,Central,2-1,Salgueiro
1F,02/05/21,Afogados da Ingazeira,0-0,Santa Cruz
1F,02/05/21,Vitória das Tabocas,0-3,Retrô FC
,05/05/21,Retrô FC,2-1,Central
,05/05/21,Sete de Setembro-PE,0-0,Vitória das Tabocas
QF,05/05/21,Salgueiro,2-1,Vera Cruz-PE
QF,05/05/21,Santa Cruz,0-0(5-4 Pen.),Afogados da Ingazeira
,09/05/21,Central,0-0,Sete de Setembro-PE
SF,09/05/21,Náutico,2-1,Santa Cruz
,10/05/21,Vitória das Tabocas,0-5,Retrô FC
SF,10/05/21,Sport,1-0,Salgueiro
F,16/05/21,Sport,1-1,Náutico
,17/05/21,Retrô FC,0-1,Sete de Setembro-PE
,17/05/21,Central,0-2,Vitória das Tabocas
F,23/05/21,Náutico,1-1(5-3 Pen.),Sport
