Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,25/10/13,Atlético-GO,Chapecoense,B,32
2,25/10/13,Avaí,Bragantino,B,32
3,26/10/13,Guaratinguetá,Boa Esporte,B,32
4,29/10/13,América-MG,Paysandu,B,32
5,02/11/13,São Paulo,Portuguesa,A,32
6,02/11/13,Vasco,Coritiba,A,32
7,02/11/13,Atlético-MG,Nautico,A,32
8,03/11/13,Goiás,Botafogo,A,32
9,03/11/13,Grêmio,Bahia,A,32
10,03/11/13,Santos,Cruzeiro,A,32
11,03/11/13,EC Vitória,Corinthians,A,32
12,03/11/13,Athletico-PR,Internacional,A,32
13,03/11/13,Criciúma,Ponte Preta,A,32
14,03/11/13,Flamengo,Fluminense,A,32
