Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,06/09/13,Ceará,São Caetano,B,20
2,06/09/13,ASA,Paysandu,B,20
3,07/09/13,Atlético-GO,Palmeiras,B,20
4,07/09/13,Sport,Icasa,B,20
5,11/09/13,Athletico-PR,Fluminense,A,20
6,11/09/13,Goiás,Cruzeiro,A,20
7,11/09/13,Bahia,Criciúma,A,20
8,11/09/13,Nautico,Grêmio,A,20
9,11/09/13,Botafogo,Corinthians,A,20
10,11/09/13,Portuguesa,Vasco,A,20
11,12/09/13,Internacional,EC Vitória,A,20
12,12/09/13,São Paulo,Ponte Preta,A,20
13,12/09/13,Flamengo,Santos,A,20
14,12/09/13,Atlético-MG,Coritiba,A,20
