Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,19/07/13,São Caetano,Guaratinguetá,B,9
2,20/07/13,ABC,Joinville,B,9
3,20/07/13,Figueirense,Palmeiras,B,9
4,20/07/13,ASA,Atlético-GO,B,9
5,27/07/13,Vasco,Criciúma,A,9
6,27/07/13,Portuguesa,Athletico-PR,A,9
7,27/07/13,Ponte Preta,Santos,A,9
8,28/07/13,Grêmio,Fluminense,A,9
9,28/07/13,Corinthians,São Paulo,A,9
10,28/07/13,Cruzeiro,Atlético-MG,A,9
11,28/07/13,Nautico,Internacional,A,9
12,28/07/13,Coritiba,EC Vitória,A,9
13,28/07/13,Bahia,Goiás,A,9
14,28/07/13,Flamengo,Botafogo,A,9
