Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,15/10/13,Chapecoense,Figueirense,B,30
2,15/10/13,Sport,América-MG,B,30
3,15/10/13,Boa Esporte,Joinville,B,30
4,15/10/13,Guaratinguetá,Oeste,B,30
5,19/10/13,Fluminense,Ponte Preta,A,30
6,19/10/13,Nautico,Santos,A,30
7,19/10/13,Corinthians,Criciúma,A,30
8,20/10/13,Atlético-MG,Flamengo,A,30
9,20/10/13,Bahia,São Paulo,A,30
10,20/10/13,Goiás,Athletico-PR,A,30
11,20/10/13,Internacional,Grêmio,A,30
12,20/10/13,Botafogo,Vasco,A,30
13,20/10/13,Coritiba,Cruzeiro,A,30
14,20/10/13,Portuguesa,EC Vitória,A,30
