Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,05/11/13,São Caetano,América-MG,B,34
2,08/11/13,Bragantino,Atlético-GO,B,34
3,09/11/13,Figueirense,Guaratinguetá,B,34
4,09/11/13,Paysandu,Oeste,B,34
5,13/11/13,Goiás,Ponte Preta,A,34
6,13/11/13,Grêmio,Vasco,A,34
7,13/11/13,Botafogo,Portuguesa,A,34
8,13/11/13,Criciúma,Athletico-PR,A,34
9,13/11/13,Coritiba,Corinthians,A,34
10,13/11/13,São Paulo,Flamengo,A,34
11,13/11/13,EC Vitória,Cruzeiro,A,34
12,14/11/13,Santos,Bahia,A,34
13,14/11/13,Atlético-MG,Internacional,A,34
14,14/11/13,Fluminense,Nautico,A,34
