Rodada,Data,Time da Casa,Placar,Time Visitante
1F,19/07/89,Rio Negro-AM,1-1,Vasco
1F,19/07/89,Vitória,2-0,Avaí
1F,19/07/89,Guarani,3-1,Flamengo-PI
1F,19/07/89,Fortaleza,0-0,Sport
1F,19/07/89,América-RN,0-3,Atlético Mineiro
1F,19/07/89,Náutico,1-0,Atlético Paranaense
1F,19/07/89,Internacional,0-0,CSA
1F,19/07/89,Goiás,1-0,Ferroviário
1F,19/07/89,Flamengo,2-0,Paysandu
1F,19/07/89,Blumenau,1-1,Operário-MS
1F,19/07/89,Sampaio Corrêa,3-2,Corinthians
1F,19/07/89,Tiradentes-DF,1-0,Atlético Goianiense
1F,19/07/89,Ibiraçu,0-1,Grêmio
1F,19/07/89,Pinheiros-PR,0-1,Mixto
1F,19/07/89,Cruzeiro,0-0,Botafogo-PB
1F,19/07/89,Confiança,0-1,Bahia
1F,22/07/89,Vasco,2-1,Rio Negro-AM
1F,22/07/89,Avaí,1-0,Vitória
1F,22/07/89,Flamengo-PI,1-1,Guarani
1F,22/07/89,Sport,1-0,Fortaleza
1F,22/07/89,Atlético Mineiro,7-0,América-RN
1F,22/07/89,Atlético Paranaense,0-0,Náutico
1F,22/07/89,CSA,0-2,Internacional
1F,22/07/89,Ferroviário,1-3,Goiás
1F,22/07/89,Paysandu,1-2,Flamengo
1F,22/07/89,Operário-MS,0-1,Blumenau
1F,22/07/89,Corinthians,1-0,Sampaio Corrêa
1F,22/07/89,Atlético Goianiense,0-0,Tiradentes-DF
1F,22/07/89,Grêmio,6-0,Ibiraçu
1F,22/07/89,Mixto,2-1,Pinheiros-PR
1F,22/07/89,Botafogo-PB,1-1,Cruzeiro
1F,22/07/89,Bahia,1-0,Confiança
1/8,26/07/89,Vitória,0-0,Vasco
1/8,26/07/89,Guarani,1-1,Sport
1/8,26/07/89,Náutico,1-1,Atlético Mineiro
1/8,26/07/89,Internacional,0-0,Goiás
1/8,26/07/89,Blumenau,1-3,Flamengo
1/8,26/07/89,Corinthians,5-0,Tiradentes-DF
1/8,26/07/89,Mixto,0-5,Grêmio
1/8,26/07/89,Cruzeiro,1-0,Bahia
1/8,29/07/89,Grêmio,WO,Mixto
1/8,29/07/89,Vasco,1-2,Vitória
1/8,29/07/89,Sport,1-0,Guarani
1/8,29/07/89,Atlético Mineiro,3-0,Náutico
1/8,29/07/89,Goiás,4-0,Internacional
1/8,29/07/89,Flamengo,3-1,Blumenau
1/8,29/07/89,Tiradentes-DF,1-0,Corinthians
1/8,29/07/89,Bahia,2-0,Cruzeiro
QF,02/08/89,Flamengo,2-0,Corinthians
QF,05/08/89,Vitória,1-0,Sport
QF,05/08/89,Goiás,3-0,Atlético Mineiro
QF,05/08/89,Bahia,0-2,Grêmio
QF,12/08/89,Sport,2-0,Vitória
QF,12/08/89,Atlético Mineiro,2-0,Goiás
QF,12/08/89,Corinthians,4-2,Flamengo
QF,12/08/89,Grêmio,1-0,Bahia
SF,16/08/89,Goiás,2-1,Sport
SF,16/08/89,Flamengo,2-2,Grêmio
SF,19/08/89,Sport,1-0,Goiás
SF,19/08/89,Grêmio,6-1,Flamengo
F,26/08/89,Sport,0-0,Grêmio
F,02/09/89,Grêmio,2-1,Sport
