Rodada,Data,Time da Casa,Placar,Time Visitante
1F,07/07/92,Picos,2-4,Fluminense
1F,07/07/92,Tuna Luso,2-1,CSA
1F,14/07/92,Sampaio Corrêa,0-1,Palmeiras
1F,14/07/92,At. Acreano,0-1,Atlético Mineiro
1F,14/07/92,Amapá,0-0,Sport
1F,14/07/92,Muniz Freire,1-3,Internacional
1F,14/07/92,Corinthians,3-0,América-RN
1F,15/07/92,Fortaleza,1-0,Taguatinga
1F,21/07/92,Palmeiras,4-0,Sampaio Corrêa
1F,21/07/92,Ji-Paraná,0-4,Grêmio
1F,21/07/92,Campinense,1-1,Bahia
1F,21/07/92,Sergipe,1-2,Náutico
1F,21/07/92,Juventude-MT,0-5,Criciúma
1F,28/07/92,Fluminense,2-1,Picos
1F,28/07/92,Atlético Mineiro,2-0,At. Acreano
1F,28/07/92,Grêmio,4-1,Ji-Paraná
1F,28/07/92,Operário-MS,1-3,Atlético Paranaense
1F,28/07/92,Democrata-GV,1-1,Paraná
1F,28/07/92,Goiás,0-0,Remo
1F,28/07/92,Nacional-AM,1-1,Vasco
1F,04/08/92,CSA,4-0,Tuna Luso
1F,04/08/92,Bahia,0-0,Campinense
1F,04/08/92,Atlético Paranaense,3-0,Operário-MS
1F,04/08/92,Vasco,5-0,Nacional-AM
1F,11/08/92,Sport,3-0,Amapá
1F,11/08/92,Internacional,5-0,Muniz Freire
1F,18/08/92,Taguatinga,1-0(3-5 Pen.),Fortaleza
1F,18/08/92,Náutico,0-2,Sergipe
1F,18/08/92,Paraná,2-1,Democrata-GV
1F,25/08/92,América-RN,0-3,Corinthians
1F,25/08/92,Criciúma,3-1,Juventude-MT
1F,25/08/92,Remo,1-0,Goiás
1/8,01/09/92,Fortaleza,0-0,Sport
1/8,04/09/92,Sergipe,0-1,Fluminense
1/8,08/09/92,Atlético Paranaense,0-0,Bahia
1/8,12/09/92,CSA,3-3,Vasco
1/8,15/09/92,Remo,0-0,Palmeiras
1/8,18/09/92,Grêmio,0-1,Paraná
1/8,20/09/92,Palmeiras,5-1,Remo
1/8,25/09/92,Vasco,0-1,CSA
1/8,29/09/92,Sport,4-0,Fortaleza
1/8,02/10/92,Bahia,1-2,Atlético Paranaense
1/8,06/10/92,Atlético Mineiro,3-2,Criciúma
1/8,09/10/92,Corinthians,0-4,Internacional
1/8,13/10/92,Criciúma,1-0,Atlético Mineiro
1/8,16/10/92,Fluminense,2-2,Sergipe
1/8,20/10/92,Internacional,0-0,Corinthians
1/8,23/10/92,Paraná,1-2,Grêmio
QF,28/10/92,CSA,1-3,Sport
QF,30/10/92,Fluminense,2-1,Criciúma
QF,03/11/92,Atlético Paranaense,0-1,Palmeiras
QF,06/11/92,Grêmio,1-1,Internacional
QF,10/11/92,Sport,4-0,CSA
QF,13/11/92,Criciúma,0-3,Fluminense
QF,17/11/92,Palmeiras,3-1,Atlético Paranaense
QF,20/11/92,Internacional,1-1(3-0 Pen.),Grêmio
SF,24/11/92,Fluminense,2-1,Sport
SF,27/11/92,Palmeiras,0-2,Internacional
SF,01/12/92,Sport,1-1,Fluminense
SF,08/12/92,Internacional,2-1,Palmeiras
F,10/12/92,Fluminense,2-1,Internacional
F,13/12/92,Internacional,1-0,Fluminense
