Rodada,Data,Time da Casa,Placar,Time Visitante
1F,15/02/06,Parnahyba,0-1,ABC
1F,15/02/06,Estrela do Norte,1-1,Guarani
1F,15/02/06,Mineiros,3-1,Americano
1F,15/02/06,URT,3-2,Londrina
1F,15/02/06,Ulbra,2-4,Iraty
1F,15/02/06,Cabofriense,1-1,São Caetano
1F,15/02/06,Novo Hamburgo,2-2,Criciúma
1F,15/02/06,Volta Redonda,2-1,América Mineiro
1F,15/02/06,Colinas,0-2,Paysandu
1F,15/02/06,Grêmio Coariense,2-5,Vila Nova
1F,15/02/06,Hermann Aichinger,0-3,Atlético Mineiro
1F,15/02/06,Sergipe,0-0,Santos
1F,15/02/06,Botafogo-PB,1-1,Vasco
1F,15/02/06,Moto Club,1-3,Atlético Paranaense
1F,15/02/06,Vila Aurora,0-0,Santa Cruz
1F,16/02/06,Operário-MS,1-2,Botafogo
1F,22/02/06,Atlético Mineiro,ANU,Hermann Aichinger
1F,22/02/06,Iraty,ANU,Ulbra
1F,22/02/06,Atlético Paranaense,ANU,Moto Club
1F,22/02/06,Paysandu,ANU,Colinas
1F,22/02/06,Vila Nova,ANU,Grêmio Coariense
1F,22/02/06,Itabaiana,0-0,Remo
1F,22/02/06,Rio Branco-AC,0-1,Náutico
1F,22/02/06,Potiguar,2-0,Santo André
1F,22/02/06,Vilhena,1-3,Fortaleza
1F,22/02/06,Ceilândia,0-0,Bahia
1F,22/02/06,Serra,1-3,Ipatinga
1F,22/02/06,São Raimundo-RR,0-2,Brasiliense
1F,22/02/06,15 de Novembro,4-1,Noroeste
1F,22/02/06,CENE,2-1,Treze
1F,22/02/06,São José-AP,0-1,CRB
1F,22/02/06,Imperatriz,1-1,Vitória
1F,22/02/06,ABC,5-1,Parnahyba
1F,22/02/06,Botafogo,5-1,Operário-MS
1F,22/02/06,Londrina,1-1,URT
1F,22/02/06,Vasco,7-0,Botafogo-PB
1F,22/02/06,Criciúma,2-1,Novo Hamburgo
1F,22/02/06,América Mineiro,2-1(6-7 Pen.),Volta Redonda
1F,22/02/06,Santa Cruz,1-0,Vila Aurora
1F,22/02/06,Santos,3-0,Sergipe
1F,22/02/06,Icasa,0-0,Coritiba
1F,22/02/06,Operário-MT,2-3,Fluminense
1F,22/02/06,ASA,1-1,Flamengo
1F,22/02/06,Piauí,1-2,Grêmio
1F,22/02/06,Nacional-AM,2-5,Cruzeiro
1F,08/03/06,Fortaleza,ANU,Vilhena
1F,08/03/06,Ipatinga,ANU,Serra
1F,08/03/06,Brasiliense,ANU,São Raimundo-RR
1F,08/03/06,Cruzeiro,ANU,Nacional-AM
1F,08/03/06,Guarani,3-0,Estrela do Norte
1F,08/03/06,Flamengo,2-1,ASA
1F,08/03/06,Santo André,1-2,Potiguar
1F,08/03/06,Americano,4-2,Mineiros
1F,08/03/06,Bahia,1-2,Ceilândia
1F,08/03/06,Coritiba,3-1,Icasa
1F,08/03/06,Náutico,4-1,Rio Branco-AC
1F,08/03/06,Remo,4-1,Itabaiana
1F,08/03/06,São Caetano,4-1,Cabofriense
1F,08/03/06,Noroeste,2-0,15 de Novembro
1F,08/03/06,Treze,1-3,CENE
1F,08/03/06,CRB,3-0,São José-AP
1F,08/03/06,Vitória,5-2,Imperatriz
1F,08/03/06,Grêmio,4-0,Piauí
1F,09/03/06,Fluminense,3-1,Operário-MT
2F,15/03/06,Brasiliense,3-1,Remo
2F,15/03/06,Mineiros,3-2,Atlético Mineiro
2F,15/03/06,Ceilândia,1-1,Fortaleza
2F,15/03/06,Ipatinga,3-0,Botafogo
2F,15/03/06,Náutico,2-0,Coritiba
2F,15/03/06,São Caetano,4-1,Criciúma
2F,15/03/06,15 de Novembro,1-0,Grêmio
2F,15/03/06,Santa Cruz,2-2,Vitória
2F,22/03/06,Iraty,2-2,Vasco
2F,22/03/06,Potiguar,0-4,Guarani
2F,22/03/06,Vila Nova,3-1,Paysandu
2F,22/03/06,Coritiba,0-0,Náutico
2F,22/03/06,Remo,0-1,Brasiliense
2F,22/03/06,ABC,0-1,Flamengo
2F,22/03/06,URT,1-3,Santos
2F,22/03/06,Volta Redonda,2-1,Atlético Paranaense
2F,22/03/06,CENE,3-5,Fluminense
2F,22/03/06,CRB,0-2,Cruzeiro
2F,22/03/06,Atlético Mineiro,4-1,Mineiros
2F,22/03/06,Criciúma,4-0,São Caetano
2F,22/03/06,Vitória,3-2,Santa Cruz
2F,23/03/06,Botafogo,1-3,Ipatinga
2F,23/03/06,Grêmio,1-0(5-6 Pen.),15 de Novembro
2F,05/04/06,Guarani,ANU,Potiguar
2F,05/04/06,Santos,ANU,URT
2F,05/04/06,Fluminense,ANU,CENE
2F,05/04/06,Cruzeiro,ANU,CRB
2F,05/04/06,Flamengo,4-0,ABC
2F,05/04/06,Fortaleza,3-1,Ceilândia
2F,05/04/06,Atlético Paranaense,0-0,Volta Redonda
2F,05/04/06,Paysandu,1-0,Vila Nova
2F,08/04/06,Vasco,5-1,Iraty
1/8,12/04/06,Flamengo,5-1,Guarani
1/8,12/04/06,Volta Redonda,1-0,15 de Novembro
1/8,12/04/06,Atlético Mineiro,0-2,Fortaleza
1/8,12/04/06,Ipatinga,3-1,Náutico
1/8,12/04/06,Santos,2-1,Brasiliense
1/8,12/04/06,Criciúma,1-2,Vasco
1/8,12/04/06,Vila Nova,2-2,Fluminense
1/8,12/04/06,Vitória,2-1,Cruzeiro
1/8,19/04/06,Guarani,1-0,Flamengo
1/8,19/04/06,15 de Novembro,2-1,Volta Redonda
1/8,19/04/06,Fluminense,4-0,Vila Nova
1/8,19/04/06,Fortaleza,1-3,Atlético Mineiro
1/8,19/04/06,Náutico,1-3,Ipatinga
1/8,19/04/06,Brasiliense,1-1,Santos
1/8,19/04/06,Cruzeiro,4-0,Vitória
1/8,20/04/06,Vasco,1-0,Criciúma
QF,26/04/06,Flamengo,4-1,Atlético Mineiro
QF,26/04/06,Santos,1-1,Ipatinga
QF,26/04/06,Cruzeiro,2-3,Fluminense
QF,27/04/06,Volta Redonda,0-0,Vasco
QF,03/05/06,Atlético Mineiro,0-0,Flamengo
QF,03/05/06,Ipatinga,1-1(5-3 Pen.),Santos
QF,03/05/06,Fluminense,1-0,Cruzeiro
QF,04/05/06,Vasco,2-1,Volta Redonda
SF,10/05/06,Ipatinga,1-1,Flamengo
SF,11/05/06,Fluminense,0-1,Vasco
SF,17/05/06,Vasco,1-1,Fluminense
SF,18/05/06,Flamengo,2-1,Ipatinga
F,18/07/06,Flamengo,2-0,Vasco
F,26/07/06,Vasco,0-1,Flamengo
