Rodada,Data,Time da Casa,Placar,Time Visitante
1F,07/03/12,Boavista-RJ,0-0,América Mineiro
1F,07/03/12,Gama,0-2,Ceará
1F,07/03/12,Sampaio Corrêa,2-1,Atlético Paranaense
1F,07/03/12,Real Noroeste,0-2,Ipatinga
1F,07/03/12,Real-RR,0-0,Remo
1F,07/03/12,Operário Ferroviário,0-4,Juventude
1F,07/03/12,Aquidauanense,1-0,Bahia de Feira
1F,07/03/12,Gurupi,0-1,Atlético Goianiense
1F,07/03/12,Espigão,1-3,Paysandu
1F,07/03/12,Brasiliense,2-0,Guarani
1F,07/03/12,Trem,0-5,ABC
1F,07/03/12,Horizonte,2-0,América-RN
1F,07/03/12,Luverdense,2-2,Paraná
1F,07/03/12,Rio Branco-AC,0-6,Cruzeiro
1F,07/03/12,River Plate-SE,2-3,Grêmio
1F,07/03/12,Comercial-PI,2-3,Fortaleza
1F,07/03/12,Auto Esporte,0-3,Bahia
1F,07/03/12,Independente Tucuruí,0-1,São Paulo
1F,07/03/12,Penarol-AM,1-2,Santa Cruz
1F,08/03/12,Paulista,2-3,Goiás
1F,08/03/12,São Domingos,0-0,Vitória
1F,08/03/12,Cuiabá,1-1,Portuguesa
1F,14/03/12,Ceará,ANU,Gama
1F,14/03/12,Ipatinga,ANU,Real Noroeste
1F,14/03/12,Juventude,ANU,Operário Ferroviário
1F,14/03/12,ABC,ANU,Trem
1F,14/03/12,Luminense,2-3,ASA
1F,14/03/12,Madureira,0-2,Criciúma
1F,14/03/12,Sapucaiense,0-0,Ponte Preta
1F,14/03/12,São Paulo,4-0,Independente Tucuruí
1F,14/03/12,São Mateus,2-1,Chapecoense
1F,14/03/12,Nacional-AM,0-0,Coritiba
1F,14/03/12,Remo,3-0,Real-RR
1F,14/03/12,Bahia de Feira,2-0,Aquidauanense
1F,14/03/12,Santa Cruz,2-3,Penarol-AM
1F,14/03/12,América Mineiro,2-1,Boavista-RJ
1F,14/03/12,Guarani,3-0,Brasiliense
1F,14/03/12,Vitória,2-0,São Domingos
1F,14/03/12,América-RN,2-0(2-4 Pen.),Horizonte
1F,14/03/12,Coruripe,0-1,Palmeiras
1F,14/03/12,CENE,1-3,Atlético Mineiro
1F,14/03/12,4 de Julho,0-2,Sport
1F,14/03/12,Treze,1-1,Botafogo
1F,15/03/12,Bahia,ANU,Auto Esporte
1F,15/03/12,Atlético Paranaense,1-0,Sampaio Corrêa
1F,15/03/12,Atlético Goianiense,4-2,Gurupi
1F,15/03/12,Paraná,2-0,Luverdense
1F,15/03/12,Santa Cruz-RN,1-3,Náutico
1F,21/03/12,Atlético Mineiro,ANU,CENE
1F,21/03/12,Sport,ANU,4 de Julho
1F,21/03/12,Paysandu,ANU,Espigão
1F,21/03/12,Palmeiras,3-0,Coruripe
1F,21/03/12,Grêmio,3-1,River Plate-SE
1F,21/03/12,Portuguesa,4-0,Cuiabá
1F,21/03/12,Ponte Preta,5-2,Sapucaiense
1F,21/03/12,Chapecoense,3-1,São Mateus
1F,21/03/12,Fortaleza,3-0,Comercial-PI
1F,21/03/12,Goiás,3-0,Paulista
1F,21/03/12,ASA,2-1,Luminense
1F,21/03/12,Botafogo,1-1(3-2 Pen.),Treze
1F,22/03/12,Cruzeiro,ANU,Rio Branco-AC
1F,22/03/12,Criciúma,ANU,Madureira
1F,22/03/12,Náutico,ANU,Santa Cruz-RN
1F,22/03/12,Coritiba,2-0,Nacional-AM
2F,04/04/12,Ipatinga,0-1,Grêmio
2F,04/04/12,Juventude,2-0,Portuguesa
2F,04/04/12,ASA,1-0,Coritiba
2F,04/04/12,Horizonte,1-3,Palmeiras
