Rodada,Data,Time da Casa,Placar,Time Visitante
1F,18/02/25,Tocantinópolis,0-2,Atlético Mineiro
1F,18/02/25,União Rondonópolis,0-3,Vasco
1F,19/02/25,Tuna Luso,1-0,Sampaio Corrêa
1F,19/02/25,Santa Cruz de Natal,0-4,Náutico
1F,19/02/25,Boavista-RJ,0-2,CSA
1F,19/02/25,São Raimundo-RR,1-1(1-4 Pen.),Grêmio
1F,19/02/25,Gazin Porto Velho EC,0-0(4-3 Pen.),Cuiabá
1F,19/02/25,Capital CF,0-0(5-3 Pen.),Portuguesa-RJ
1F,19/02/25,Sergipe,0-2,Ceará
1F,19/02/25,Trem,0-2,Brusque
1F,19/02/25,Independência-AC,1-1(2-4 Pen.),Manaus FC
1F,19/02/25,ASA,1-1(5-6 Pen.),Atlético Goianiense
1F,20/02/25,Rio Branco de Venda Nova,0-0(5-3 Pen.),Amazonas FC
1F,20/02/25,Olaria,1-0,ABC
1F,25/02/25,Maranhão,0-1,Vitória
1F,25/02/25,Maringá,1-0,Juventude
1F,25/02/25,Barcelona de Ilhéus,1-2,Athletic-MG
1F,25/02/25,Operário-MS,0-1,Criciúma
1F,25/02/25,Pouso Alegre,0-2,Athletico Paranaense
1F,25/02/25,CEOV Operário,0-0(4-2 Pen.),Sport
1F,26/02/25,Dourados AC,0-2,Caxias
1F,26/02/25,CSE,1-3,Tombense
1F,26/02/25,Guarany de Bagé,2-1,Altos
1F,26/02/25,FC Cascavel,1-0,América Mineiro
1F,26/02/25,Jequié,1-2,Retrô FC
1F,26/02/25,CA Votuporanguense,2-2(4-5 Pen.),Aparecidense
1F,26/02/25,Águia,0-8,Fluminense
1F,26/02/25,Barcelona-RO,1-4,Nova Iguaçu
1F,26/02/25,Maracanã,1-1(5-4 Pen.),Ferroviário
1F,26/02/25,Parnahyba,0-5,Confiança
1F,26/02/25,União Atlético,4-2,América-RN
1F,26/02/25,Oratório,1-3,São José-RS
1F,26/02/25,GAS,0-4,Remo
1F,26/02/25,SC Humaitá,0-0(1-3 Pen.),Operário Ferroviário
1F,26/02/25,Concórdia,2-1,Ponte Preta
1F,27/02/25,Ceilândia,2-2(4-2 Pen.),Coritiba
1F,27/02/25,Sousa,1-1(4-5 Pen.),Red Bull Bragantino
1F,27/02/25,Rio Branco-ES,1-3,Grêmio Novorizontino
1F,27/02/25,Portuguesa,1-1(3-4 Pen.),Botafogo-PB
