Rodada,Data,Time da Casa,Placar,Time Visitante
1F,04/02/04,Prudentópolis EC,4-0,São Gonçalo-RN
1F,04/02/04,São Gabriel,2-2,Figueirense
1F,04/02/04,Maranhão,0-5,Botafogo
1F,04/02/04,Paranavaí,0-0,Gama
1F,04/02/04,Palmas,1-2,Remo
1F,04/02/04,Parnahyba,2-2,Nacional-AM
1F,04/02/04,Flamengo-PI,0-1,Vasco
1F,04/02/04,Sergipe,1-4,Americano
1F,04/02/04,Ferroviário,4-0,América-RN
1F,04/02/04,America-RJ,0-1,Londrina
1F,04/02/04,Caxias-SC,1-3,Fluminense
1F,04/02/04,Tupi,2-2,Bangu
1F,04/02/04,ASA,1-1,Brasiliense
1F,04/02/04,Atlético Roraima,1-2,Sport
1F,04/02/04,Atlético-PB,0-1,Fortaleza
1F,04/02/04,Barra,0-0,Santa Cruz
1F,04/02/04,Tuna Luso,1-3,Palmeiras
1F,04/02/04,SERC,0-0,Grêmio
1F,04/02/04,CRB,4-4,Flamengo
1F,04/02/04,Botafogo-PB,0-2,Corinthians
1F,17/02/04,Ypiranga-AP,0-0,Sampaio Corrêa
1F,18/02/04,Palmeiras,ANU,Tuna Luso
1F,18/02/04,Botafogo,ANU,Maranhão
1F,18/02/04,Americano,ANU,Sergipe
1F,18/02/04,Corinthians,ANU,Botafogo-PB
1F,18/02/04,Fluminense,ANU,Caxias-SC
1F,18/02/04,Santa Cruz,ANU,Barra
1F,18/02/04,Novo Horizonte,0-5,Santo André
1F,18/02/04,Bangu,0-1,Tupi
1F,18/02/04,União Cacoalense,1-1,Guarani
1F,18/02/04,15 de Novembro,1-1,Portuguesa Santista
1F,18/02/04,Rio Branco-AC,1-0,Rio Negro-AM
1F,18/02/04,CTE Colatina,1-2,Vitória
1F,18/02/04,Uberlândia,0-3,Juventude
1F,18/02/04,CENE,1-0,União Barbarense
1F,18/02/04,Figueirense,0-1,São Gabriel
1F,18/02/04,Remo,1-3,Palmas
1F,18/02/04,Nacional-AM,1-1,Parnahyba
1F,18/02/04,Vasco,5-0,Flamengo-PI
1F,18/02/04,Grêmio,2-1,SERC
1F,18/02/04,Londrina,1-0,America-RJ
1F,18/02/04,Flamengo,3-1,CRB
1F,18/02/04,Serra,1-4,América Mineiro
1F,18/02/04,Gama,3-0,Paranavaí
1F,18/02/04,Sport,4-0,Atlético Roraima
1F,18/02/04,Cuiabá,0-1,Goiás
1F,18/02/04,Catuense,4-2,Atlético Mineiro
1F,18/02/04,Confiança,0-0,Internacional
1F,03/03/04,Santo André,ANU,Novo Horizonte
1F,03/03/04,América Mineiro,ANU,Serra
1F,03/03/04,Juventude,ANU,Uberlândia
1F,03/03/04,Goiás,3-1,Cuiabá
1F,03/03/04,Brasiliense,3-0,ASA
1F,03/03/04,Atlético Mineiro,5-1,Catuense
1F,03/03/04,Guarani,0-0,União Cacoalense
1F,03/03/04,Portuguesa Santista,2-2,15 de Novembro
1F,03/03/04,América-RN,1-0,Ferroviário
1F,03/03/04,Fortaleza,2-2,Atlético-PB
1F,03/03/04,Rio Negro-AM,0-1,Rio Branco-AC
1F,03/03/04,Internacional,4-1,Confiança
1F,03/03/04,Vitória,4-0,CTE Colatina
1F,03/03/04,Sampaio Corrêa,4-0,Ypiranga-AP
1F,03/03/04,União Barbarense,1-0(1-4 Pen.),CENE
1F,04/03/04,São Gonçalo-RN,2-1,Prudentópolis EC
2F,17/03/04,América Mineiro,1-1,Guarani
2F,17/03/04,Palmas,5-0,Nacional-AM
2F,17/03/04,15 de Novembro,1-1,Vasco
2F,17/03/04,Rio Branco-AC,1-1,Fortaleza
2F,17/03/04,Sampaio Corrêa,1-0,Vitória
2F,17/03/04,CENE,1-0,Santa Cruz
2F,17/03/04,São Gabriel,2-1,Palmeiras
2F,17/03/04,Brasiliense,2-2,Goiás
2F,17/03/04,Americano,2-1,Sport
2F,17/03/04,Ferroviário,0-2,Corinthians
