Rodada,Data,Time da Casa,Placar,Time Visitante
C,13/09/94,Hajduk Split,0-0,Benfica
A,14/09/94,Barcelona,2-1,Galatasaray
A,14/09/94,Manchester United,4-2,IFK Goteborg
B,14/09/94,Dynamo Kyiv,3-2,Spartak Moskva
B,14/09/94,PSG,2-0,Bayern München
C,14/09/94,Anderlecht,0-0,FCSB
D,14/09/94,Ajax,2-0,Milan
D,14/09/94,Casino Salzburg,0-0,AEK
C,27/09/94,Benfica,3-1,Anderlecht
A,28/09/94,Galatasaray,0-0,Manchester United
A,28/09/94,IFK Goteborg,2-1,Barcelona
B,28/09/94,Bayern München,1-0,Dynamo Kyiv
B,28/09/94,Spartak Moskva,1-2,PSG
C,28/09/94,FCSB,0-1,Hajduk Split
D,28/09/94,AEK,1-2,Ajax
D,28/09/94,Milan,3-0,Casino Salzburg
C,18/10/94,Benfica,2-1,FCSB
A,19/10/94,IFK Goteborg,1-0,Galatasaray
A,19/10/94,Manchester United,2-2,Barcelona
B,19/10/94,Dynamo Kyiv,1-2,PSG
B,19/10/94,Spartak Moskva,1-1,Bayern München
C,19/10/94,Hajduk Split,2-1,Anderlecht
D,19/10/94,AEK,0-0,Milan
D,19/10/94,Casino Salzburg,0-0,Ajax
A,02/11/94,Galatasaray,0-1,IFK Goteborg
A,02/11/94,Barcelona,4-0,Manchester United
B,02/11/94,PSG,1-0,Dynamo Kyiv
B,02/11/94,Bayern München,2-2,Spartak Moskva
C,02/11/94,Anderlecht,0-0,Hajduk Split
D,02/11/94,Milan,2-1,AEK
D,02/11/94,Ajax,1-1,Casino Salzburg
C,02/11/94,FCSB,1-1,Benfica
C,22/11/94,Benfica,2-1,Hajduk Split
A,23/11/94,Galatasaray,2-1,Barcelona
A,23/11/94,IFK Goteborg,3-1,Manchester United
B,23/11/94,Spartak Moskva,1-0,Dynamo Kyiv
B,23/11/94,Bayern München,0-1,PSG
C,23/11/94,FCSB,1-1,Anderlecht
D,23/11/94,Milan,0-2,Ajax
D,23/11/94,AEK,1-3,Casino Salzburg
A,07/12/94,Manchester United,4-0,Galatasaray
A,07/12/94,Barcelona,1-1,IFK Goteborg
B,07/12/94,Dynamo Kyiv,1-4,Bayern München
B,07/12/94,PSG,4-1,Spartak Moskva
C,07/12/94,Hajduk Split,1-4,FCSB
D,07/12/94,Ajax,2-0,AEK
D,07/12/94,Casino Salzburg,0-1,Milan
C,07/12/94,Anderlecht,1-1,Benfica
,01/03/95,Barcelona,1-1,PSG
,01/03/95,Bayern München,0-0,IFK Goteborg
,01/03/95,Hajduk Split,0-0,Ajax
,01/03/95,Milan,2-0,Benfica
,15/03/95,PSG,2-1,Barcelona
,15/03/95,IFK Goteborg,2-2,Bayern München
,15/03/95,Ajax,3-0,Hajduk Split
,15/03/95,Benfica,0-0,Milan
SF,05/04/95,Bayern München,0-0,Ajax
SF,05/04/95,PSG,0-1,Milan
SF,19/04/95,Ajax,5-2,Bayern München
SF,19/04/95,Milan,2-0,PSG
F,24/05/95,Ajax,1-0,Milan
