Rodada,Data,Time da Casa,Placar,Time Visitante
1,16/09/75,Borussia M´gladbach,1-1,SSW Innsbruck
1,16/09/75,KB,0-2,Saint-Étienne
1,16/09/75,Floriana,0-5,Hajduk Split
1,16/09/75,Jeunesse Esch,0-5,Bayern München
1,16/09/75,Linfield,1-2,PSV
1,16/09/75,Malmö,2-1,1. FC Magdeburg
1,16/09/75,Olympiacos,2-2,Dynamo Kyiv
1,16/09/75,Rangers,4-1,Bohemian
1,16/09/75,Real Madrid,4-1,Dinamo Bucuresti
1,16/09/75,Ruch Chorzów,5-0,KuPS
1,16/09/75,Slovan CHZJD Bratislava,1-0,Derby County
1,16/09/75,Újpesti Dózsa,4-0,FC Zurich
1,16/09/75,RWD Molenbeek,3-2,Viking
1,17/09/75,Benfica,7-0,Fenerbahçe
1,17/09/75,CSKA Sofia,2-1,Juventus
1,20/09/75,Omonia,2-1,ÍA Akraness
1,27/09/75,ÍA Akraness,4-0,Omonia
1,30/09/75,SSW Innsbruck,1-6,Borussia M´gladbach
1,30/09/75,Saint-Étienne,3-1,KB
1,30/09/75,Hajduk Split,3-0,Floriana
1,30/09/75,Bayern München,3-1,Jeunesse Esch
1,30/09/75,PSV,8-0,Linfield
1,30/09/75,1. FC Magdeburg,2-1(1-2 Pen.),Malmö
1,30/09/75,Dynamo Kyiv,1-0,Olympiacos
1,30/09/75,Bohemian,1-1,Rangers
1,30/09/75,Dinamo Bucuresti,1-0,Real Madrid
1,30/09/75,KuPS,2-2,Ruch Chorzów
1,30/09/75,Derby County,3-0,Slovan CHZJD Bratislava
1,30/09/75,FC Zurich,5-1,Újpesti Dózsa
1,30/09/75,Viking,0-1,RWD Molenbeek
1,01/10/75,Fenerbahçe,1-0,Benfica
1,01/10/75,Juventus,2-0,CSKA Sofia
2,21/10/75,Borussia M´gladbach,2-0,Juventus
2,21/10/75,Derby County,4-1,Real Madrid
2,21/10/75,Dynamo Kyiv,3-0,ÍA Akraness
2,21/10/75,Hajduk Split,4-0,RWD Molenbeek
2,21/10/75,Malmö,1-0,Bayern München
2,21/10/75,Ruch Chorzów,1-3,PSV
2,21/10/75,Saint-Étienne,2-0,Rangers
2,22/10/75,Benfica,5-2,Újpesti Dózsa
2,04/11/75,Juventus,2-2,Borussia M´gladbach
2,04/11/75,Real Madrid,5-1,Derby County
2,04/11/75,ÍA Akraness,0-2,Dynamo Kyiv
2,04/11/75,RWD Molenbeek,2-3,Hajduk Split
2,04/11/75,Bayern München,2-0,Malmö
2,04/11/75,PSV,4-0,Ruch Chorzów
2,04/11/75,Rangers,1-2,Saint-Étienne
2,05/11/75,Újpesti Dózsa,3-1,Benfica
QF,02/03/76,Benfica,0-0,Bayern München
QF,02/03/76,Dynamo Kyiv,2-0,Saint-Étienne
QF,02/03/76,Hajduk Split,2-0,PSV
QF,03/03/76,Borussia M´gladbach,2-2,Real Madrid
QF,16/03/76,Bayern München,5-1,Benfica
QF,16/03/76,Saint-Étienne,3-0(Pro.),Dynamo Kyiv
QF,16/03/76,PSV,3-0(Pro.),Hajduk Split
QF,17/03/76,Real Madrid,1-1,Borussia M´gladbach
SF,30/03/76,Real Madrid,1-1,Bayern München
SF,30/03/76,Saint-Étienne,1-0,PSV
SF,13/04/76,Bayern München,2-0,Real Madrid
SF,13/04/76,PSV,0-0,Saint-Étienne
F,12/05/76,Bayern München,1-0,Saint-Étienne
