Rodada,Data,Time da Casa,Placar,Time Visitante
1,29/08/65,Keflavík,1-4,Ferencváros
1,31/08/65,Lyn,5-3,Derry City
1,08/09/65,SC Feijenoord,2-1,Real Madrid
1,08/09/65,17 Nëntori,0-0,Kilmarnock
1,08/09/65,Fenerbahçe,0-0,Anderlecht
1,08/09/65,Ferencváros,9-1,Keflavík
1,09/09/65,Derry City,5-1,Lyn
1,12/09/65,Djurgarden,2-1,Levski Sofia
1,15/09/65,Anderlecht,5-1,Fenerbahçe
1,15/09/65,Drums,1-0,ASK Vorwärts Berlin
1,15/09/65,LASK Linz,1-3,Górnik Zabrze
1,22/09/65,Real Madrid,5-0,SC Feijenoord
1,22/09/65,HJK,2-3,Manchester United
1,22/09/65,ASK Vorwärts Berlin,3-0,Drums
1,22/09/65,Lausanne-Sport,0-0,TJ Sparta Praha
1,22/09/65,Górnik Zabrze,2-1,LASK Linz
1,22/09/65,Partizan,2-0,Nantes
1,26/09/65,Panathinaikos,4-1,Sliema Wanderers
1,28/09/65,Dinamo Bucuresti,4-0,B1909
1,29/09/65,Kilmarnock,1-0,17 Nëntori
1,29/09/65,TJ Sparta Praha,4-0,Lausanne-Sport
1,30/09/65,Stade Dudelange,0-8,Benfica
1,03/10/65,Levski Sofia,6-0,Djurgarden
1,05/10/65,Benfica,10-0,Stade Dudelange
1,06/10/65,B1909,2-3,Dinamo Bucuresti
1,06/10/65,Manchester United,6-0,HJK
1,06/10/65,APOEL,0-5,Werder Bremen
1,10/10/65,Sliema Wanderers,1-0,Panathinaikos
1,13/10/65,Werder Bremen,5-0,APOEL
1,13/10/65,Nantes,2-2,Partizan
2,09/11/65,Partizan,3-0,Werder Bremen
2,10/11/65,Ferencváros,0-0,Panathinaikos
2,10/11/65,Levski Sofia,2-2,Benfica
2,17/11/65,Kilmarnock,2-2,Real Madrid
2,17/11/65,Panathinaikos,1-3,Ferencváros
2,17/11/65,ASK Vorwärts Berlin,0-2,Manchester United
2,17/11/65,Werder Bremen,1-0,Partizan
2,23/11/65,Anderlecht,9-0,Derry City
2,24/11/65,TJ Sparta Praha,3-0,Górnik Zabrze
2,28/11/65,Górnik Zabrze,1-2,TJ Sparta Praha
2,01/12/65,Real Madrid,5-1,Kilmarnock
2,01/12/65,Derry City,WO,Anderlecht
2,01/12/65,Dinamo Bucuresti,2-1,Internazionale
2,01/12/65,Manchester United,3-1,ASK Vorwärts Berlin
2,08/12/65,Benfica,3-2,Levski Sofia
2,16/12/65,Internazionale,2-0,Dinamo Bucuresti
QF,02/02/66,Manchester United,3-2,Benfica
QF,23/02/66,Anderlecht,1-0,Real Madrid
QF,23/02/66,Internazionale,4-0,Ferencváros
QF,02/03/66,Ferencváros,1-1,Internazionale
QF,02/03/66,TJ Sparta Praha,4-1,Partizan
QF,09/03/66,Real Madrid,4-2,Anderlecht
QF,09/03/66,Benfica,1-5,Manchester United
QF,09/03/66,Partizan,5-0,TJ Sparta Praha
SF,13/04/66,Real Madrid,1-0,Internazionale
SF,13/04/66,Partizan,2-0,Manchester United
SF,20/04/66,Internazionale,1-1,Real Madrid
SF,20/04/66,Manchester United,1-0,Partizan
F,11/05/66,Real Madrid,2-1,Partizan
