Rodada,Data,Time da Casa,Placar,Time Visitante
1,04/09/55,Sporting,3-3,Partizan
1,07/09/55,MTK,6-3,Anderlecht
1,08/09/55,Servette,0-2,Real Madrid
1,14/09/55,Rot-Weiss Essen,0-4,Hibernian
1,20/09/55,Djurgarden,0-0,Gwardia
1,21/09/55,Rapid Wien,6-1,PSV
1,21/09/55,AGF Aarhus,0-2,Stade de Reims
1,12/10/55,Partizan,5-2,Sporting
1,12/10/55,Real Madrid,5-0,Servette
1,12/10/55,Gwardia,1-4,Djurgarden
1,12/10/55,Hibernian,1-1,Rot-Weiss Essen
1,19/10/55,Anderlecht,1-4,MTK
1,26/10/55,Stade de Reims,2-2,AGF Aarhus
1,01/11/55,PSV,1-0,Rapid Wien
1,01/11/55,Milan,3-4,1. FC Saarbrücken
1,23/11/55,1. FC Saarbrücken,1-4,Milan
QF,23/11/55,Djurgarden,1-3,Hibernian
QF,28/11/55,Hibernian,1-0,Djurgarden
QF,14/12/55,Stade de Reims,4-2,MTK
QF,25/12/55,Real Madrid,4-0,Partizan
QF,28/12/55,MTK,4-4,Stade de Reims
QF,18/01/56,Rapid Wien,1-1,Milan
QF,29/01/56,Partizan,3-0,Real Madrid
QF,12/02/56,Milan,7-2,Rapid Wien
SF,04/04/56,Stade de Reims,2-0,Hibernian
SF,18/04/56,Hibernian,0-1,Stade de Reims
SF,19/04/56,Real Madrid,4-2,Milan
SF,01/05/56,Milan,2-1,Real Madrid
F,13/06/56,Real Madrid,4-3,Stade de Reims
