Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,04/09/18,São Bento,Paysandu,B,25
2,04/09/18,Avaí,CRB,B,25
3,04/09/18,Atlético-GO,Ponte Preta,B,25
4,04/09/18,Sampaio Corrêa,Brasil-RS,B,25
5,15/09/18,Ceará,EC Vitória,A,25
6,15/09/18,Grêmio,Paraná,A,25
7,15/09/18,Vasco,Flamengo,A,25
8,16/09/18,Botafogo,América-MG,A,25
9,16/09/18,Cruzeiro,Atlético-MG,A,25
10,16/09/18,Bahia,Palmeiras,A,25
11,16/09/18,Athletico-PR,Fluminense,A,25
12,16/09/18,Santos,São Paulo,A,25
13,16/09/18,Corinthians,Sport,A,25
14,17/09/18,Chapecoense,Internacional,A,25
