Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,09/07/18,Figueirense,Oeste,B,15
2,12/07/18,Londrina,Avaí,B,15
3,12/07/18,Paysandu,Vila Nova,B,15
4,13/07/18,Boa Esporte,CRB,B,15
5,25/07/18,Fluminense,Palmeiras,A,15
6,25/07/18,Atlético-MG,Paraná,A,15
7,25/07/18,Corinthians,Cruzeiro,A,15
8,25/07/18,Santos,Flamengo,A,15
9,26/07/18,Botafogo,Chapecoense,A,15
10,26/07/18,EC Vitória,Sport,A,15
11,26/07/18,Grêmio,São Paulo,A,15
12,26/07/18,América-MG,Internacional,A,15
13,29/08/18,Ceará,Bahia,A,15
14,29/08/18,Athletico-PR,Vasco,A,15
