Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,24/04/18,Fortaleza,CRB,B,3
2,27/04/18,Figueirense,Boa Esporte,B,3
3,28/04/18,Botafogo,Grêmio,A,3
4,28/04/18,Vila Nova,Sampaio Corrêa,B,3
5,28/04/18,Paysandu,Brasil-RS,B,3
6,29/04/18,Bahia,Athletico-PR,A,3
7,29/04/18,Ceará,Flamengo,A,3
8,29/04/18,Palmeiras,Chapecoense,A,3
9,29/04/18,Paraná,Sport,A,3
10,29/04/18,Atlético-MG,Corinthians,A,3
11,29/04/18,Fluminense,São Paulo,A,3
12,29/04/18,Internacional,Cruzeiro,A,3
13,30/04/18,América-MG,EC Vitória,A,3
14,27/09/18,Santos,Vasco,A,3
