Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,01/11/18,Criciúma,Goiás,B,34
2,02/11/18,Sampaio Corrêa,CSA,B,34
3,02/11/18,Vila Nova,Paysandu,B,34
4,03/11/18,Coritiba,Guarani,B,34
5,14/11/18,Vasco,Athletico-PR,A,34
6,14/11/18,Bahia,Ceará,A,34
7,14/11/18,Paraná,Atlético-MG,A,34
8,14/11/18,Sport,EC Vitória,A,34
9,14/11/18,Palmeiras,Fluminense,A,34
10,14/11/18,Cruzeiro,Corinthians,A,34
11,15/11/18,Chapecoense,Botafogo,A,34
12,15/11/18,Flamengo,Santos,A,34
13,15/11/18,São Paulo,Grêmio,A,34
14,15/11/18,Internacional,América-MG,A,34
