Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,09/10/18,Criciúma,Brasil-RS,B,31
2,12/10/18,Atlético-GO,Sampaio Corrêa,B,31
3,12/10/18,CSA,Ponte Preta,B,31
4,13/10/18,Guarani,Avaí,B,31
5,26/10/18,EC Vitória,São Paulo,A,31
6,26/10/18,Vasco,Internacional,A,31
7,27/10/18,Santos,Fluminense,A,31
8,27/10/18,Grêmio,Sport,A,31
9,27/10/18,Corinthians,Bahia,A,31
10,27/10/18,Chapecoense,América-MG,A,31
11,27/10/18,Flamengo,Palmeiras,A,31
12,27/10/18,Cruzeiro,Paraná,A,31
13,27/10/18,Athletico-PR,Botafogo,A,31
14,29/10/18,Ceará,Atlético-MG,A,31
