Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,03/06/10,Bahia,Duque de Caxias,B,7
2,08/09/10,Fluminense,Ceará,A,20
3,08/09/10,Cruzeiro,Internacional,A,20
4,08/09/10,Grêmio,Atlético-GO,A,20
5,08/09/10,Goiás,Guarani,A,20
6,08/09/10,São Paulo,Flamengo,A,20
7,08/09/10,EC Vitória,Palmeiras,A,20
8,08/09/10,Athletico-PR,Corinthians,A,20
9,09/09/10,Santos,Botafogo,A,20
10,09/09/10,Vasco,Atlético-MG,A,20
11,09/09/10,Gremio Prudente,Avai,A,20
12,16/10/10,Paraná,Brasiliense,B,29
13,16/10/10,Bahia,Náutico,B,29
14,Duque de Caxias,1-0,,B,24/25/09/10
