Jogo,Data,Time da Casa,Time Visitante,Serie,Rodada
1,07/10/19,São Bento,Vila Nova,B,27
2,08/10/19,Operário-PR,Paraná,B,27
3,08/10/19,Coritiba,Guarani,B,27
4,08/10/19,América-MG,Bragantino,B,27
5,19/10/19,Fortaleza,Grêmio,A,27
6,19/10/19,Corinthians,Cruzeiro,A,27
7,20/10/19,Internacional,Vasco,A,27
8,20/10/19,São Paulo,Avai,A,27
9,20/10/19,Atlético-MG,Santos,A,27
10,20/10/19,Flamengo,Fluminense,A,27
11,20/10/19,Chapecoense,Goiás,A,27
12,20/10/19,Athletico-PR,Palmeiras,A,27
13,21/10/19,Bahia,Ceará,A,27
14,21/10/19,Botafogo,CSA,A,27
